# timestamp [ms], type, package_type, source, dest, package_size
529,SEND,DATA,AD,AB,1
610,RECEIVE,ACK,AB,AD,0
708,SEND,DATA,AD,AB,0
789,RECEIVE,ACK,AB,AD,0
886,SEND,DATA,AD,AB,0
967,RECEIVE,ACK,AB,AD,0
1072,SEND,DATA,AD,AB,1
1153,RECEIVE,ACK,AB,AD,0
1251,SEND,DATA,AD,AB,0
1332,RECEIVE,ACK,AB,AD,0
1427,SEND,DATA,AD,AB,0
1508,RECEIVE,ACK,AB,AD,0
1606,SEND,DATA,AD,AB,0
1687,RECEIVE,ACK,AB,AD,0
1794,SEND,DATA,AD,AB,1
1875,RECEIVE,ACK,AB,AD,0
1979,SEND,DATA,AD,AB,1
2060,RECEIVE,ACK,AB,AD,0
2155,SEND,DATA,AD,AB,0
2236,RECEIVE,ACK,AB,AD,0
2334,SEND,DATA,AD,AB,0
2416,RECEIVE,ACK,AB,AD,0
2513,SEND,DATA,AD,AB,0
2594,RECEIVE,ACK,AB,AD,0
2692,SEND,DATA,AD,AB,0
2773,RECEIVE,ACK,AB,AD,0
2880,SEND,DATA,AD,AB,1
2961,RECEIVE,ACK,AB,AD,0
3068,SEND,DATA,AD,AB,1
3149,RECEIVE,ACK,AB,AD,0
3254,SEND,DATA,AD,AB,1
3335,RECEIVE,ACK,AB,AD,0
3431,SEND,DATA,AD,AB,0
3512,RECEIVE,ACK,AB,AD,0
3617,SEND,DATA,AD,AB,1
3698,RECEIVE,ACK,AB,AD,0
3793,SEND,DATA,AD,AB,0
3874,RECEIVE,ACK,AB,AD,0
3969,SEND,DATA,AD,AB,0
4050,RECEIVE,ACK,AB,AD,0
4146,SEND,DATA,AD,AB,0
4227,RECEIVE,ACK,AB,AD,0
4333,SEND,DATA,AD,AB,1
4414,RECEIVE,ACK,AB,AD,0
4510,SEND,DATA,AD,AB,0
4591,RECEIVE,ACK,AB,AD,0
4697,SEND,DATA,AD,AB,1
4778,RECEIVE,ACK,AB,AD,0
4876,SEND,DATA,AD,AB,0
4957,RECEIVE,ACK,AB,AD,0
5054,SEND,DATA,AD,AB,0
5135,RECEIVE,ACK,AB,AD,0
5242,SEND,DATA,AD,AB,1
5323,RECEIVE,ACK,AB,AD,0
5427,SEND,DATA,AD,AB,1
5508,RECEIVE,ACK,AB,AD,0
5604,SEND,DATA,AD,AB,0
5685,RECEIVE,ACK,AB,AD,0
5781,SEND,DATA,AD,AB,0
5862,RECEIVE,ACK,AB,AD,0
5967,SEND,DATA,AD,AB,1
6048,RECEIVE,ACK,AB,AD,0
6145,SEND,DATA,AD,AB,0
6226,RECEIVE,ACK,AB,AD,0
6331,SEND,DATA,AD,AB,1
6412,RECEIVE,ACK,AB,AD,0
6509,SEND,DATA,AD,AB,0
6590,RECEIVE,ACK,AB,AD,0
6695,SEND,DATA,AD,AB,1
6776,RECEIVE,ACK,AB,AD,0
6873,SEND,DATA,AD,AB,0
6954,RECEIVE,ACK,AB,AD,0
7061,SEND,DATA,AD,AB,1
