# timestamp [ms], type, package_type, source, dest, package_size
2110,SEND,DATA,AD,AB,197
2192,RECEIVE,ACK,AB,AD,0
3811,SEND,DATA,AD,AB,188
3893,RECEIVE,ACK,AB,AD,0
5437,SEND,DATA,AD,AB,179
5518,RECEIVE,ACK,AB,AD,0
7201,SEND,DATA,AD,AB,196
7283,RECEIVE,ACK,AB,AD,0
8973,SEND,DATA,AD,AB,197
9055,RECEIVE,ACK,AB,AD,0
10600,SEND,DATA,AD,AB,179
10681,RECEIVE,ACK,AB,AD,0
12370,SEND,DATA,AD,AB,197
12452,RECEIVE,ACK,AB,AD,0
13898,SEND,DATA,AD,AB,167
13979,RECEIVE,ACK,AB,AD,0
15646,SEND,DATA,AD,AB,194
15728,RECEIVE,ACK,AB,AD,0
17380,SEND,DATA,AD,AB,192
17462,RECEIVE,ACK,AB,AD,0
19007,SEND,DATA,AD,AB,179
19088,RECEIVE,ACK,AB,AD,0
20681,SEND,DATA,AD,AB,185
20763,RECEIVE,ACK,AB,AD,0
22454,SEND,DATA,AD,AB,197
22536,RECEIVE,ACK,AB,AD,0
24227,SEND,DATA,AD,AB,197
24309,RECEIVE,ACK,AB,AD,0
25748,SEND,DATA,AD,AB,166
25829,RECEIVE,ACK,AB,AD,0
27294,SEND,DATA,AD,AB,169
27375,RECEIVE,ACK,AB,AD,0
29065,SEND,DATA,AD,AB,197
29147,RECEIVE,ACK,AB,AD,0
30707,SEND,DATA,AD,AB,181
30789,RECEIVE,ACK,AB,AD,0
32464,SEND,DATA,AD,AB,195
32546,RECEIVE,ACK,AB,AD,0
34239,SEND,DATA,AD,AB,197
34321,RECEIVE,ACK,AB,AD,0
35916,SEND,DATA,AD,AB,185
35998,RECEIVE,ACK,AB,AD,0
37452,SEND,DATA,AD,AB,168
37533,RECEIVE,ACK,AB,AD,0
39200,SEND,DATA,AD,AB,194
39282,RECEIVE,ACK,AB,AD,0
40974,SEND,DATA,AD,AB,197
41056,RECEIVE,ACK,AB,AD,0
42665,SEND,DATA,AD,AB,187
42747,RECEIVE,ACK,AB,AD,0
44437,SEND,DATA,AD,AB,197
44519,RECEIVE,ACK,AB,AD,0
46000,SEND,DATA,AD,AB,171
46081,RECEIVE,ACK,AB,AD,0
47774,SEND,DATA,AD,AB,197
47856,RECEIVE,ACK,AB,AD,0
49508,SEND,DATA,AD,AB,192
49590,RECEIVE,ACK,AB,AD,0
51128,SEND,DATA,AD,AB,178
51209,RECEIVE,ACK,AB,AD,0
52689,SEND,DATA,AD,AB,171
52770,RECEIVE,ACK,AB,AD,0
54260,SEND,DATA,AD,AB,172
54341,RECEIVE,ACK,AB,AD,0
56032,SEND,DATA,AD,AB,197
56114,RECEIVE,ACK,AB,AD,0
57808,SEND,DATA,AD,AB,197
57890,RECEIVE,ACK,AB,AD,0
59583,SEND,DATA,AD,AB,197
59665,RECEIVE,ACK,AB,AD,0
61114,SEND,DATA,AD,AB,167
61195,RECEIVE,ACK,AB,AD,0
62888,SEND,DATA,AD,AB,197
62970,RECEIVE,ACK,AB,AD,0
