# timestamp [ms], type, package_type, source, dest, package_size
652,SEND,DATA,AB,AD,10
733,RECEIVE,ACK,AD,AB,0
833,SEND,DATA,AB,AD,0
914,RECEIVE,ACK,AD,AB,0
1093,SEND,DATA,AB,AD,10
1174,RECEIVE,ACK,AD,AB,0
1319,SEND,DATA,AB,AD,6
1400,RECEIVE,ACK,AD,AB,0
1581,SEND,DATA,AB,AD,10
1662,RECEIVE,ACK,AD,AB,0
1839,SEND,DATA,AB,AD,10
1920,RECEIVE,ACK,AD,AB,0
2105,SEND,DATA,AB,AD,10
2186,RECEIVE,ACK,AD,AB,0
2367,SEND,DATA,AB,AD,10
2448,RECEIVE,ACK,AD,AB,0
2596,SEND,DATA,AB,AD,6
2677,RECEIVE,ACK,AD,AB,0
2863,SEND,DATA,AB,AD,10
2944,RECEIVE,ACK,AD,AB,0
3062,SEND,DATA,AB,AD,2
3143,RECEIVE,ACK,AD,AB,0
3285,SEND,DATA,AB,AD,5
3366,RECEIVE,ACK,AD,AB,0
3552,SEND,DATA,AB,AD,10
3633,RECEIVE,ACK,AD,AB,0
3814,SEND,DATA,AB,AD,10
3895,RECEIVE,ACK,AD,AB,0
4022,SEND,DATA,AB,AD,3
4103,RECEIVE,ACK,AD,AB,0
4286,SEND,DATA,AB,AD,10
4367,RECEIVE,ACK,AD,AB,0
4551,SEND,DATA,AB,AD,10
4632,RECEIVE,ACK,AD,AB,0
4733,SEND,DATA,AB,AD,0
4915,SEND,DATA_RETRY,AB,AD,0
4996,RECEIVE,ACK,AD,AB,0
5095,SEND,DATA,AB,AD,0
5176,RECEIVE,ACK,AD,AB,0
5356,SEND,DATA,AB,AD,10
5437,RECEIVE,ACK,AD,AB,0
5536,SEND,DATA,AB,AD,0
5617,RECEIVE,ACK,AD,AB,0
5717,SEND,DATA,AB,AD,0
5798,RECEIVE,ACK,AD,AB,0
5980,SEND,DATA,AB,AD,10
6241,SEND,DATA_RETRY,AB,AD,10
6322,RECEIVE,ACK,AD,AB,0
6475,SEND,DATA,AB,AD,7
6710,SEND,DATA_RETRY,AB,AD,7
6791,RECEIVE,ACK,AD,AB,0
6969,SEND,DATA,AB,AD,10
7240,SEND,DATA_RETRY,AB,AD,10
7321,RECEIVE,ACK,AD,AB,0
7418,SEND,DATA,AB,AD,0
7499,RECEIVE,ACK,AD,AB,0
7636,SEND,DATA,AB,AD,5
7717,RECEIVE,ACK,AD,AB,0
7901,SEND,DATA,AB,AD,10
7982,RECEIVE,ACK,AD,AB,0
8164,SEND,DATA,AB,AD,10
8245,RECEIVE,ACK,AD,AB,0
8426,SEND,DATA,AB,AD,10
8507,RECEIVE,ACK,AD,AB,0
8691,SEND,DATA,AB,AD,10
8772,RECEIVE,ACK,AD,AB,0
8871,SEND,DATA,AB,AD,0
8952,RECEIVE,ACK,AD,AB,0
9132,SEND,DATA,AB,AD,10
9213,RECEIVE,ACK,AD,AB,0
9310,SEND,DATA,AB,AD,0
9391,RECEIVE,ACK,AD,AB,0
9569,SEND,DATA,AB,AD,10
9650,RECEIVE,ACK,AD,AB,0
9750,SEND,DATA,AB,AD,0
9831,RECEIVE,ACK,AD,AB,0
10013,SEND,DATA,AB,AD,10
10094,RECEIVE,ACK,AD,AB,0
10264,SEND,DATA,AB,AD,9
10345,RECEIVE,ACK,AD,AB,0
10446,SEND,DATA,AB,AD,0
10527,RECEIVE,ACK,AD,AB,0
10705,SEND,DATA,AB,AD,10
10786,RECEIVE,ACK,AD,AB,0
10883,SEND,DATA,AB,AD,0
11062,SEND,DATA_RETRY,AB,AD,0
11143,RECEIVE,ACK,AD,AB,0
11329,SEND,DATA,AB,AD,10
11600,SEND,DATA_RETRY,AB,AD,10
11681,RECEIVE,ACK,AD,AB,0
11817,SEND,DATA,AB,AD,5
11898,RECEIVE,ACK,AD,AB,0
12001,SEND,DATA,AB,AD,0
12082,RECEIVE,ACK,AD,AB,0
12183,SEND,DATA,AB,AD,0
12264,RECEIVE,ACK,AD,AB,0
12448,SEND,DATA,AB,AD,10
12529,RECEIVE,ACK,AD,AB,0
12713,SEND,DATA,AB,AD,10
12794,RECEIVE,ACK,AD,AB,0
12980,SEND,DATA,AB,AD,10
13061,RECEIVE,ACK,AD,AB,0
13239,SEND,DATA,AB,AD,10
13320,RECEIVE,ACK,AD,AB,0
13422,SEND,DATA,AB,AD,0
13503,RECEIVE,ACK,AD,AB,0
13605,SEND,DATA,AB,AD,0
13686,RECEIVE,ACK,AD,AB,0
13827,SEND,DATA,AB,AD,5
13908,RECEIVE,ACK,AD,AB,0
14028,SEND,DATA,AB,AD,3
14109,RECEIVE,ACK,AD,AB,0
14208,SEND,DATA,AB,AD,0
14289,RECEIVE,ACK,AD,AB,0
14391,SEND,DATA,AB,AD,0
14472,RECEIVE,ACK,AD,AB,0
14571,SEND,DATA,AB,AD,0
14652,RECEIVE,ACK,AD,AB,0
14750,SEND,DATA,AB,AD,0
14831,RECEIVE,ACK,AD,AB,0
14945,SEND,DATA,AB,AD,2
15152,SEND,DATA_RETRY,AB,AD,2
15233,RECEIVE,ACK,AD,AB,0
15331,SEND,DATA,AB,AD,0
15412,RECEIVE,ACK,AD,AB,0
15514,SEND,DATA,AB,AD,0
15595,RECEIVE,ACK,AD,AB,0
15694,SEND,DATA,AB,AD,0
15775,RECEIVE,ACK,AD,AB,0
15882,SEND,DATA,AB,AD,1
15963,RECEIVE,ACK,AD,AB,0
16117,SEND,DATA,AB,AD,7
16198,RECEIVE,ACK,AD,AB,0
16379,SEND,DATA,AB,AD,10
16460,RECEIVE,ACK,AD,AB,0
16640,SEND,DATA,AB,AD,10
16721,RECEIVE,ACK,AD,AB,0
16899,SEND,DATA,AB,AD,10
16980,RECEIVE,ACK,AD,AB,0
17130,SEND,DATA,AB,AD,5
17358,SEND,DATA_RETRY,AB,AD,5
17439,RECEIVE,ACK,AD,AB,0
17537,SEND,DATA,AB,AD,0
17717,SEND,DATA_RETRY,AB,AD,0
17798,RECEIVE,ACK,AD,AB,0
17897,SEND,DATA,AB,AD,0
17978,RECEIVE,ACK,AD,AB,0
18078,SEND,DATA,AB,AD,0
18159,RECEIVE,ACK,AD,AB,0
18257,SEND,DATA,AB,AD,0
18338,RECEIVE,ACK,AD,AB,0
18448,SEND,DATA,AB,AD,0
18642,SEND,DATA_RETRY,AB,AD,0
18723,RECEIVE,ACK,AD,AB,0
18901,SEND,DATA,AB,AD,10
18982,RECEIVE,ACK,AD,AB,0
19175,SEND,DATA,AB,AD,10
19256,RECEIVE,ACK,AD,AB,0
19434,SEND,DATA,AB,AD,10
19515,RECEIVE,ACK,AD,AB,0
19612,SEND,DATA,AB,AD,0
19693,RECEIVE,ACK,AD,AB,0
19875,SEND,DATA,AB,AD,10
19956,RECEIVE,ACK,AD,AB,0
20085,SEND,DATA,AB,AD,4
20166,RECEIVE,ACK,AD,AB,0
20349,SEND,DATA,AB,AD,10
20430,RECEIVE,ACK,AD,AB,0
20531,SEND,DATA,AB,AD,0
20612,RECEIVE,ACK,AD,AB,0
20792,SEND,DATA,AB,AD,10
20873,RECEIVE,ACK,AD,AB,0
21055,SEND,DATA,AB,AD,10
21136,RECEIVE,ACK,AD,AB,0
21284,SEND,DATA,AB,AD,5
21365,RECEIVE,ACK,AD,AB,0
21524,SEND,DATA,AB,AD,7
21605,RECEIVE,ACK,AD,AB,0
21785,SEND,DATA,AB,AD,10
21866,RECEIVE,ACK,AD,AB,0
22048,SEND,DATA,AB,AD,10
22129,RECEIVE,ACK,AD,AB,0
22284,SEND,DATA,AB,AD,7
22365,RECEIVE,ACK,AD,AB,0
22545,SEND,DATA,AB,AD,10
22813,SEND,DATA_RETRY,AB,AD,10
22894,RECEIVE,ACK,AD,AB,0
22996,SEND,DATA,AB,AD,0
23077,RECEIVE,ACK,AD,AB,0
23246,SEND,DATA,AB,AD,9
23327,RECEIVE,ACK,AD,AB,0
23521,SEND,DATA,AB,AD,10
23602,RECEIVE,ACK,AD,AB,0
23698,SEND,DATA,AB,AD,0
23779,RECEIVE,ACK,AD,AB,0
23957,SEND,DATA,AB,AD,10
24038,RECEIVE,ACK,AD,AB,0
24157,SEND,DATA,AB,AD,2
24238,RECEIVE,ACK,AD,AB,0
24424,SEND,DATA,AB,AD,10
24505,RECEIVE,ACK,AD,AB,0
24607,SEND,DATA,AB,AD,0
24688,RECEIVE,ACK,AD,AB,0
24791,SEND,DATA,AB,AD,0
24872,RECEIVE,ACK,AD,AB,0
24974,SEND,DATA,AB,AD,0
25055,RECEIVE,ACK,AD,AB,0
25232,SEND,DATA,AB,AD,10
25313,RECEIVE,ACK,AD,AB,0
25487,SEND,DATA,AB,AD,9
25568,RECEIVE,ACK,AD,AB,0
25677,SEND,DATA,AB,AD,0
25758,RECEIVE,ACK,AD,AB,0
25901,SEND,DATA,AB,AD,5
25982,RECEIVE,ACK,AD,AB,0
26160,SEND,DATA,AB,AD,10
26432,SEND,DATA_RETRY,AB,AD,10
26513,RECEIVE,ACK,AD,AB,0
26699,SEND,DATA,AB,AD,10
26972,SEND,DATA_RETRY,AB,AD,10
27245,SEND,DATA_RETRY,AB,AD,10
27326,RECEIVE,ACK,AD,AB,0
27510,SEND,DATA,AB,AD,10
27591,RECEIVE,ACK,AD,AB,0
27689,SEND,DATA,AB,AD,0
27770,RECEIVE,ACK,AD,AB,0
27867,SEND,DATA,AB,AD,0
27948,RECEIVE,ACK,AD,AB,0
28128,SEND,DATA,AB,AD,10
28209,RECEIVE,ACK,AD,AB,0
28386,SEND,DATA,AB,AD,10
28467,RECEIVE,ACK,AD,AB,0
28651,SEND,DATA,AB,AD,10
28732,RECEIVE,ACK,AD,AB,0
28912,SEND,DATA,AB,AD,10
28993,RECEIVE,ACK,AD,AB,0
29176,SEND,DATA,AB,AD,10
29257,RECEIVE,ACK,AD,AB,0
29379,SEND,DATA,AB,AD,3
29460,RECEIVE,ACK,AD,AB,0
29641,SEND,DATA,AB,AD,10
29722,RECEIVE,ACK,AD,AB,0
29903,SEND,DATA,AB,AD,10
29984,RECEIVE,ACK,AD,AB,0
30166,SEND,DATA,AB,AD,10
30247,RECEIVE,ACK,AD,AB,0
30347,SEND,DATA,AB,AD,0
30428,RECEIVE,ACK,AD,AB,0
30608,SEND,DATA,AB,AD,10
30689,RECEIVE,ACK,AD,AB,0
30789,SEND,DATA,AB,AD,0
30870,RECEIVE,ACK,AD,AB,0
31047,SEND,DATA,AB,AD,10
31128,RECEIVE,ACK,AD,AB,0
31313,SEND,DATA,AB,AD,10
31394,RECEIVE,ACK,AD,AB,0
31546,SEND,DATA,AB,AD,7
31627,RECEIVE,ACK,AD,AB,0
31761,SEND,DATA,AB,AD,4
31842,RECEIVE,ACK,AD,AB,0
32026,SEND,DATA,AB,AD,10
32107,RECEIVE,ACK,AD,AB,0
32204,SEND,DATA,AB,AD,0
32285,RECEIVE,ACK,AD,AB,0
32451,SEND,DATA,AB,AD,8
32532,RECEIVE,ACK,AD,AB,0
32631,SEND,DATA,AB,AD,0
32712,RECEIVE,ACK,AD,AB,0
32808,SEND,DATA,AB,AD,0
32889,RECEIVE,ACK,AD,AB,0
33067,SEND,DATA,AB,AD,10
33148,RECEIVE,ACK,AD,AB,0
33281,SEND,DATA,AB,AD,4
33362,RECEIVE,ACK,AD,AB,0
33546,SEND,DATA,AB,AD,10
33627,RECEIVE,ACK,AD,AB,0
33729,SEND,DATA,AB,AD,0
33810,RECEIVE,ACK,AD,AB,0
33911,SEND,DATA,AB,AD,0
33992,RECEIVE,ACK,AD,AB,0
34177,SEND,DATA,AB,AD,10
34258,RECEIVE,ACK,AD,AB,0
34442,SEND,DATA,AB,AD,10
34523,RECEIVE,ACK,AD,AB,0
34704,SEND,DATA,AB,AD,10
34785,RECEIVE,ACK,AD,AB,0
34968,SEND,DATA,AB,AD,10
35049,RECEIVE,ACK,AD,AB,0
35145,SEND,DATA,AB,AD,0
35226,RECEIVE,ACK,AD,AB,0
35407,SEND,DATA,AB,AD,10
35488,RECEIVE,ACK,AD,AB,0
35666,SEND,DATA,AB,AD,10
35747,RECEIVE,ACK,AD,AB,0
35909,SEND,DATA,AB,AD,8
35990,RECEIVE,ACK,AD,AB,0
36171,SEND,DATA,AB,AD,10
36252,RECEIVE,ACK,AD,AB,0
36431,SEND,DATA,AB,AD,10
36512,RECEIVE,ACK,AD,AB,0
36611,SEND,DATA,AB,AD,0
36692,RECEIVE,ACK,AD,AB,0
36788,SEND,DATA,AB,AD,0
36869,RECEIVE,ACK,AD,AB,0
37052,SEND,DATA,AB,AD,10
37133,RECEIVE,ACK,AD,AB,0
37231,SEND,DATA,AB,AD,0
37312,RECEIVE,ACK,AD,AB,0
37428,SEND,DATA,AB,AD,2
37509,RECEIVE,ACK,AD,AB,0
