# delay [ms], bytes_sent
2852,150
81,139
81,150
81,127
1357,137
2845,150
81,133
1407,143
81,150
1383,140
81,150
81,137
81,131
81,134
81,150
81,150
81,126
81,128
81,150
81,150
81,150
81,124
81,150
81,150
81,150
81,137
81,134
81,127
2819,148
1466,150
