# delay [ms], bytes_sent
81,100
1063,100
1066,100
81,78
81,81
81,93
1067,100
81,75
81,74
1066,100
2041,100
81,100
1066,100
2059,100
81,94
81,100
81,100
81,100
81,73
81,100
81,100
1719,79
81,74
81,80
1869,89
1066,100
81,100
81,77
2068,100
81,95
81,100
1064,100
2063,100
1066,100
81,100
81,92
1066,100
81,81
81,100
81,100
81,100
