# timestamp [ms], type, package_type, source, dest, package_size
1388,SEND,DATA,AB,AD,100
1469,RECEIVE,ACK,AD,AB,0
2379,SEND,DATA,AB,AD,100
2460,RECEIVE,ACK,AD,AB,0
3317,SEND,DATA,AB,AD,94
4250,SEND,DATA_RETRY,AB,AD,94
4331,RECEIVE,ACK,AD,AB,0
5212,SEND,DATA,AB,AD,97
5293,RECEIVE,ACK,AD,AB,0
6011,SEND,DATA,AB,AD,77
6092,RECEIVE,ACK,AD,AB,0
6998,SEND,DATA,AB,AD,100
7079,RECEIVE,ACK,AD,AB,0
7991,SEND,DATA,AB,AD,100
8072,RECEIVE,ACK,AD,AB,0
8823,SEND,DATA,AB,AD,81
8904,RECEIVE,ACK,AD,AB,0
9810,SEND,DATA,AB,AD,100
9891,RECEIVE,ACK,AD,AB,0
10585,SEND,DATA,AB,AD,74
10666,RECEIVE,ACK,AD,AB,0
11555,SEND,DATA,AB,AD,98
11636,RECEIVE,ACK,AD,AB,0
12493,SEND,DATA,AB,AD,94
13427,SEND,DATA_RETRY,AB,AD,94
13508,RECEIVE,ACK,AD,AB,0
14260,SEND,DATA,AB,AD,81
14341,RECEIVE,ACK,AD,AB,0
15246,SEND,DATA,AB,AD,100
15327,RECEIVE,ACK,AD,AB,0
16102,SEND,DATA,AB,AD,84
16955,SEND,DATA_RETRY,AB,AD,84
17036,RECEIVE,ACK,AD,AB,0
17943,SEND,DATA,AB,AD,100
18024,RECEIVE,ACK,AD,AB,0
18792,SEND,DATA,AB,AD,83
18873,RECEIVE,ACK,AD,AB,0
19746,SEND,DATA,AB,AD,96
19827,RECEIVE,ACK,AD,AB,0
20538,SEND,DATA,AB,AD,76
20619,RECEIVE,ACK,AD,AB,0
21371,SEND,DATA,AB,AD,81
21452,RECEIVE,ACK,AD,AB,0
22301,SEND,DATA,AB,AD,93
22382,RECEIVE,ACK,AD,AB,0
23288,SEND,DATA,AB,AD,100
23369,RECEIVE,ACK,AD,AB,0
24202,SEND,DATA,AB,AD,91
25121,SEND,DATA_RETRY,AB,AD,91
25202,RECEIVE,ACK,AD,AB,0
26108,SEND,DATA,AB,AD,100
26189,RECEIVE,ACK,AD,AB,0
27030,SEND,DATA,AB,AD,92
27111,RECEIVE,ACK,AD,AB,0
28018,SEND,DATA,AB,AD,100
28099,RECEIVE,ACK,AD,AB,0
28793,SEND,DATA,AB,AD,74
28874,RECEIVE,ACK,AD,AB,0
29779,SEND,DATA,AB,AD,100
29860,RECEIVE,ACK,AD,AB,0
30619,SEND,DATA,AB,AD,82
30700,RECEIVE,ACK,AD,AB,0
31606,SEND,DATA,AB,AD,100
31687,RECEIVE,ACK,AD,AB,0
32478,SEND,DATA,AB,AD,86
32559,RECEIVE,ACK,AD,AB,0
33466,SEND,DATA,AB,AD,100
33547,RECEIVE,ACK,AD,AB,0
34403,SEND,DATA,AB,AD,94
34484,RECEIVE,ACK,AD,AB,0
35392,SEND,DATA,AB,AD,100
35473,RECEIVE,ACK,AD,AB,0
36380,SEND,DATA,AB,AD,100
36461,RECEIVE,ACK,AD,AB,0
37245,SEND,DATA,AB,AD,85
37326,RECEIVE,ACK,AD,AB,0
38183,SEND,DATA,AB,AD,94
39117,SEND,DATA_RETRY,AB,AD,94
39198,RECEIVE,ACK,AD,AB,0
40070,SEND,DATA,AB,AD,96
41019,SEND,DATA_RETRY,AB,AD,96
41100,RECEIVE,ACK,AD,AB,0
41746,SEND,DATA,AB,AD,68
41827,RECEIVE,ACK,AD,AB,0
42610,SEND,DATA,AB,AD,85
42691,RECEIVE,ACK,AD,AB,0
43597,SEND,DATA,AB,AD,100
43678,RECEIVE,ACK,AD,AB,0
44519,SEND,DATA,AB,AD,92
45436,SEND,DATA_RETRY,AB,AD,92
46355,SEND,DATA_RETRY,AB,AD,92
47279,SEND,DATA_RETRY,AB,AD,92
48266,SEND,DATA,AB,AD,99
49240,SEND,DATA_RETRY,AB,AD,99
50225,SEND,DATA_RETRY,AB,AD,99
51203,SEND,DATA_RETRY,AB,AD,99
51284,RECEIVE,ACK,AD,AB,0
52011,SEND,DATA,AB,AD,78
52092,RECEIVE,ACK,AD,AB,0
52916,SEND,DATA,AB,AD,90
53827,SEND,DATA_RETRY,AB,AD,90
53908,RECEIVE,ACK,AD,AB,0
54764,SEND,DATA,AB,AD,94
55697,SEND,DATA_RETRY,AB,AD,94
56632,SEND,DATA_RETRY,AB,AD,94
56713,RECEIVE,ACK,AD,AB,0
57619,SEND,DATA,AB,AD,100
58601,SEND,DATA_RETRY,AB,AD,100
59582,SEND,DATA_RETRY,AB,AD,100
60566,SEND,DATA_RETRY,AB,AD,100
61569,SEND,DATA,AB,AD,100
61650,RECEIVE,ACK,AD,AB,0
62556,SEND,DATA,AB,AD,100
