# timestamp [ms], type, package_type, source, dest, package_size
928,SEND,DATA,AD,AB,50
1009,RECEIVE,ACK,AB,AD,0
1510,SEND,DATA,AD,AB,50
1591,RECEIVE,ACK,AB,AD,0
2045,SEND,DATA,AD,AB,44
2126,RECEIVE,ACK,AB,AD,0
2602,SEND,DATA,AD,AB,47
2683,RECEIVE,ACK,AB,AD,0
3038,SEND,DATA,AD,AB,32
3119,RECEIVE,ACK,AB,AD,0
3588,SEND,DATA,AD,AB,46
3669,RECEIVE,ACK,AB,AD,0
4171,SEND,DATA,AD,AB,50
4252,RECEIVE,ACK,AB,AD,0
4614,SEND,DATA,AD,AB,33
4695,RECEIVE,ACK,AB,AD,0
5199,SEND,DATA,AD,AB,50
5280,RECEIVE,ACK,AB,AD,0
5780,SEND,DATA,AD,AB,50
5861,RECEIVE,ACK,AB,AD,0
6321,SEND,DATA,AD,AB,45
6402,RECEIVE,ACK,AB,AD,0
6693,SEND,DATA,AD,AB,24
6774,RECEIVE,ACK,AB,AD,0
7067,SEND,DATA,AD,AB,24
7148,RECEIVE,ACK,AB,AD,0
7658,SEND,DATA,AD,AB,50
7739,RECEIVE,ACK,AB,AD,0
8243,SEND,DATA,AD,AB,50
8324,RECEIVE,ACK,AB,AD,0
8827,SEND,DATA,AD,AB,50
8908,RECEIVE,ACK,AB,AD,0
9410,SEND,DATA,AD,AB,50
9491,RECEIVE,ACK,AB,AD,0
9824,SEND,DATA,AD,AB,29
9905,RECEIVE,ACK,AB,AD,0
10408,SEND,DATA,AD,AB,50
10489,RECEIVE,ACK,AB,AD,0
10716,SEND,DATA,AD,AB,16
10797,RECEIVE,ACK,AB,AD,0
11284,SEND,DATA,AD,AB,48
11365,RECEIVE,ACK,AB,AD,0
11865,SEND,DATA,AD,AB,50
11946,RECEIVE,ACK,AB,AD,0
12366,SEND,DATA,AD,AB,40
12447,RECEIVE,ACK,AB,AD,0
12951,SEND,DATA,AD,AB,50
13531,SEND,DATA_RETRY,AD,AB,50
13612,RECEIVE,ACK,AB,AD,0
14115,SEND,DATA,AD,AB,50
14196,RECEIVE,ACK,AB,AD,0
14697,SEND,DATA,AD,AB,50
14778,RECEIVE,ACK,AB,AD,0
15208,SEND,DATA,AD,AB,41
15289,RECEIVE,ACK,AB,AD,0
15645,SEND,DATA,AD,AB,32
15726,RECEIVE,ACK,AB,AD,0
16156,SEND,DATA,AD,AB,41
16237,RECEIVE,ACK,AB,AD,0
16583,SEND,DATA,AD,AB,31
16664,RECEIVE,ACK,AB,AD,0
17167,SEND,DATA,AD,AB,50
17248,RECEIVE,ACK,AB,AD,0
17752,SEND,DATA,AD,AB,50
17833,RECEIVE,ACK,AB,AD,0
18336,SEND,DATA,AD,AB,50
18417,RECEIVE,ACK,AB,AD,0
18919,SEND,DATA,AD,AB,50
19000,RECEIVE,ACK,AB,AD,0
19364,SEND,DATA,AD,AB,33
19445,RECEIVE,ACK,AB,AD,0
19840,SEND,DATA,AD,AB,37
19921,RECEIVE,ACK,AB,AD,0
20425,SEND,DATA,AD,AB,50
20506,RECEIVE,ACK,AB,AD,0
21007,SEND,DATA,AD,AB,50
21088,RECEIVE,ACK,AB,AD,0
21420,SEND,DATA,AD,AB,29
21501,RECEIVE,ACK,AB,AD,0
21801,SEND,DATA,AD,AB,25
21882,RECEIVE,ACK,AB,AD,0
22386,SEND,DATA,AD,AB,50
22467,RECEIVE,ACK,AB,AD,0
22968,SEND,DATA,AD,AB,50
23049,RECEIVE,ACK,AB,AD,0
23438,SEND,DATA,AD,AB,36
23519,RECEIVE,ACK,AB,AD,0
23883,SEND,DATA,AD,AB,33
