# timestamp [ms], type, package_type, source, dest, package_size
661,SEND,DATA,AB,AD,10
742,RECEIVE,ACK,AD,AB,0
930,SEND,DATA,AB,AD,10
1011,RECEIVE,ACK,AD,AB,0
1119,SEND,DATA,AB,AD,0
1200,RECEIVE,ACK,AD,AB,0
1305,SEND,DATA,AB,AD,0
1386,RECEIVE,ACK,AD,AB,0
1572,SEND,DATA,AB,AD,10
1653,RECEIVE,ACK,AD,AB,0
1761,SEND,DATA,AB,AD,0
1842,RECEIVE,ACK,AD,AB,0
1949,SEND,DATA,AB,AD,0
2030,RECEIVE,ACK,AD,AB,0
2137,SEND,DATA,AB,AD,0
2218,RECEIVE,ACK,AD,AB,0
2323,SEND,DATA,AB,AD,0
2404,RECEIVE,ACK,AD,AB,0
2592,SEND,DATA,AB,AD,10
2863,SEND,DATA_RETRY,AB,AD,10
2944,RECEIVE,ACK,AD,AB,0
3052,SEND,DATA,AB,AD,0
3133,RECEIVE,ACK,AD,AB,0
3241,SEND,DATA,AB,AD,0
3322,RECEIVE,ACK,AD,AB,0
3510,SEND,DATA,AB,AD,10
3591,RECEIVE,ACK,AD,AB,0
3761,SEND,DATA,AB,AD,8
3842,RECEIVE,ACK,AD,AB,0
4029,SEND,DATA,AB,AD,10
4110,RECEIVE,ACK,AD,AB,0
4215,SEND,DATA,AB,AD,0
4296,RECEIVE,ACK,AD,AB,0
4458,SEND,DATA,AB,AD,7
4710,SEND,DATA_RETRY,AB,AD,7
4791,RECEIVE,ACK,AD,AB,0
4969,SEND,DATA,AB,AD,9
5050,RECEIVE,ACK,AD,AB,0
5158,SEND,DATA,AB,AD,0
5239,RECEIVE,ACK,AD,AB,0
5429,SEND,DATA,AB,AD,10
5510,RECEIVE,ACK,AD,AB,0
5691,SEND,DATA,AB,AD,9
5772,RECEIVE,ACK,AD,AB,0
5879,SEND,DATA,AB,AD,0
5960,RECEIVE,ACK,AD,AB,0
6065,SEND,DATA,AB,AD,0
6146,RECEIVE,ACK,AD,AB,0
6337,SEND,DATA,AB,AD,10
6418,RECEIVE,ACK,AD,AB,0
6524,SEND,DATA,AB,AD,0
6605,RECEIVE,ACK,AD,AB,0
6795,SEND,DATA,AB,AD,10
6876,RECEIVE,ACK,AD,AB,0
6981,SEND,DATA,AB,AD,0
7062,RECEIVE,ACK,AD,AB,0
7251,SEND,DATA,AB,AD,10
7332,RECEIVE,ACK,AD,AB,0
7522,SEND,DATA,AB,AD,10
7603,RECEIVE,ACK,AD,AB,0
7727,SEND,DATA,AB,AD,2
7808,RECEIVE,ACK,AD,AB,0
7913,SEND,DATA,AB,AD,0
7994,RECEIVE,ACK,AD,AB,0
8183,SEND,DATA,AB,AD,10
8264,RECEIVE,ACK,AD,AB,0
8452,SEND,DATA,AB,AD,10
8533,RECEIVE,ACK,AD,AB,0
8721,SEND,DATA,AB,AD,10
8802,RECEIVE,ACK,AD,AB,0
8907,SEND,DATA,AB,AD,0
8988,RECEIVE,ACK,AD,AB,0
9159,SEND,DATA,AB,AD,8
9240,RECEIVE,ACK,AD,AB,0
9429,SEND,DATA,AB,AD,10
9510,RECEIVE,ACK,AD,AB,0
9697,SEND,DATA,AB,AD,10
9778,RECEIVE,ACK,AD,AB,0
9884,SEND,DATA,AB,AD,0
9965,RECEIVE,ACK,AD,AB,0
10127,SEND,DATA,AB,AD,7
10208,RECEIVE,ACK,AD,AB,0
10317,SEND,DATA,AB,AD,0
10398,RECEIVE,ACK,AD,AB,0
10553,SEND,DATA,AB,AD,6
10634,RECEIVE,ACK,AD,AB,0
10827,SEND,DATA,AB,AD,10
10908,RECEIVE,ACK,AD,AB,0
11098,SEND,DATA,AB,AD,10
