# timestamp [ms], type, package_type, source, dest, package_size
602,SEND,DATA,AD,AB,10
683,RECEIVE,ACK,AB,AD,0
843,SEND,DATA,AD,AB,8
924,RECEIVE,ACK,AB,AD,0
1078,SEND,DATA,AD,AB,7
1159,RECEIVE,ACK,AB,AD,0
1256,SEND,DATA,AD,AB,0
1337,RECEIVE,ACK,AB,AD,0
1481,SEND,DATA,AD,AB,6
1562,RECEIVE,ACK,AB,AD,0
1675,SEND,DATA,AD,AB,2
1756,RECEIVE,ACK,AB,AD,0
1938,SEND,DATA,AD,AB,10
2019,RECEIVE,ACK,AB,AD,0
2196,SEND,DATA,AD,AB,10
2277,RECEIVE,ACK,AB,AD,0
2424,SEND,DATA,AD,AB,6
2505,RECEIVE,ACK,AB,AD,0
2684,SEND,DATA,AD,AB,10
2765,RECEIVE,ACK,AB,AD,0
2860,SEND,DATA,AD,AB,0
2941,RECEIVE,ACK,AB,AD,0
3036,SEND,DATA,AD,AB,0
3117,RECEIVE,ACK,AB,AD,0
3213,SEND,DATA,AD,AB,0
3294,RECEIVE,ACK,AB,AD,0
3474,SEND,DATA,AD,AB,10
3555,RECEIVE,ACK,AB,AD,0
3735,SEND,DATA,AD,AB,10
3816,RECEIVE,ACK,AB,AD,0
3995,SEND,DATA,AD,AB,10
4076,RECEIVE,ACK,AB,AD,0
4173,SEND,DATA,AD,AB,0
4254,RECEIVE,ACK,AB,AD,0
4431,SEND,DATA,AD,AB,10
4512,RECEIVE,ACK,AB,AD,0
4682,SEND,DATA,AD,AB,9
4763,RECEIVE,ACK,AB,AD,0
4859,SEND,DATA,AD,AB,0
4940,RECEIVE,ACK,AB,AD,0
5119,SEND,DATA,AD,AB,10
5200,RECEIVE,ACK,AB,AD,0
5314,SEND,DATA,AD,AB,2
5395,RECEIVE,ACK,AB,AD,0
5531,SEND,DATA,AD,AB,5
5612,RECEIVE,ACK,AB,AD,0
5741,SEND,DATA,AD,AB,4
5822,RECEIVE,ACK,AB,AD,0
5920,SEND,DATA,AD,AB,0
6001,RECEIVE,ACK,AB,AD,0
6097,SEND,DATA,AD,AB,0
6178,RECEIVE,ACK,AB,AD,0
6356,SEND,DATA,AD,AB,10
6620,SEND,DATA_RETRY,AD,AB,10
6701,RECEIVE,ACK,AB,AD,0
6879,SEND,DATA,AD,AB,10
6960,RECEIVE,ACK,AB,AD,0
7089,SEND,DATA,AD,AB,4
7170,RECEIVE,ACK,AB,AD,0
7267,SEND,DATA,AD,AB,0
7348,RECEIVE,ACK,AB,AD,0
7526,SEND,DATA,AD,AB,10
7607,RECEIVE,ACK,AB,AD,0
7705,SEND,DATA,AD,AB,0
7786,RECEIVE,ACK,AB,AD,0
7883,SEND,DATA,AD,AB,0
7964,RECEIVE,ACK,AB,AD,0
8143,SEND,DATA,AD,AB,10
8224,RECEIVE,ACK,AB,AD,0
8345,SEND,DATA,AD,AB,3
8426,RECEIVE,ACK,AB,AD,0
8603,SEND,DATA,AD,AB,10
8684,RECEIVE,ACK,AB,AD,0
8860,SEND,DATA,AD,AB,10
8941,RECEIVE,ACK,AB,AD,0
9119,SEND,DATA,AD,AB,10
9200,RECEIVE,ACK,AB,AD,0
9295,SEND,DATA,AD,AB,0
9376,RECEIVE,ACK,AB,AD,0
9473,SEND,DATA,AD,AB,0
9554,RECEIVE,ACK,AB,AD,0
9731,SEND,DATA,AD,AB,10
9812,RECEIVE,ACK,AB,AD,0
9981,SEND,DATA,AD,AB,9
10062,RECEIVE,ACK,AB,AD,0
10160,SEND,DATA,AD,AB,0
10241,RECEIVE,ACK,AB,AD,0
10402,SEND,DATA,AD,AB,8
10483,RECEIVE,ACK,AB,AD,0
10581,SEND,DATA,AD,AB,0
10662,RECEIVE,ACK,AB,AD,0
10832,SEND,DATA,AD,AB,9
10913,RECEIVE,ACK,AB,AD,0
11010,SEND,DATA,AD,AB,0
11091,RECEIVE,ACK,AB,AD,0
11260,SEND,DATA,AD,AB,9
11341,RECEIVE,ACK,AB,AD,0
11437,SEND,DATA,AD,AB,0
11518,RECEIVE,ACK,AB,AD,0
11615,SEND,DATA,AD,AB,0
11696,RECEIVE,ACK,AB,AD,0
11865,SEND,DATA,AD,AB,9
11946,RECEIVE,ACK,AB,AD,0
12042,SEND,DATA,AD,AB,0
12123,RECEIVE,ACK,AB,AD,0
12221,SEND,DATA,AD,AB,0
12302,RECEIVE,ACK,AB,AD,0
12400,SEND,DATA,AD,AB,0
12580,SEND,DATA_RETRY,AD,AB,0
