# timestamp [ms], type, package_type, source, dest, package_size
529,SEND,DATA,AD,AB,1
610,RECEIVE,ACK,AB,AD,0
706,SEND,DATA,AD,AB,0
787,RECEIVE,ACK,AB,AD,0
894,SEND,DATA,AD,AB,1
975,RECEIVE,ACK,AB,AD,0
1081,SEND,DATA,AD,AB,1
1162,RECEIVE,ACK,AB,AD,0
1270,SEND,DATA,AD,AB,1
1351,RECEIVE,ACK,AB,AD,0
1454,SEND,DATA,AD,AB,1
1535,RECEIVE,ACK,AB,AD,0
1641,SEND,DATA,AD,AB,1
1722,RECEIVE,ACK,AB,AD,0
1827,SEND,DATA,AD,AB,1
1908,RECEIVE,ACK,AB,AD,0
2003,SEND,DATA,AD,AB,0
2084,RECEIVE,ACK,AB,AD,0
2182,SEND,DATA,AD,AB,0
2263,RECEIVE,ACK,AB,AD,0
2361,SEND,DATA,AD,AB,0
2442,RECEIVE,ACK,AB,AD,0
2547,SEND,DATA,AD,AB,1
2628,RECEIVE,ACK,AB,AD,0
2726,SEND,DATA,AD,AB,0
2807,RECEIVE,ACK,AB,AD,0
2903,SEND,DATA,AD,AB,0
3088,SEND,DATA_RETRY,AD,AB,0
3169,RECEIVE,ACK,AB,AD,0
3274,SEND,DATA,AD,AB,1
3355,RECEIVE,ACK,AB,AD,0
3452,SEND,DATA,AD,AB,0
3533,RECEIVE,ACK,AB,AD,0
3639,SEND,DATA,AD,AB,1
3720,RECEIVE,ACK,AB,AD,0
3826,SEND,DATA,AD,AB,1
3907,RECEIVE,ACK,AB,AD,0
4004,SEND,DATA,AD,AB,0
4085,RECEIVE,ACK,AB,AD,0
4183,SEND,DATA,AD,AB,0
4264,RECEIVE,ACK,AB,AD,0
4370,SEND,DATA,AD,AB,1
4451,RECEIVE,ACK,AB,AD,0
4548,SEND,DATA,AD,AB,0
4629,RECEIVE,ACK,AB,AD,0
4724,SEND,DATA,AD,AB,0
4805,RECEIVE,ACK,AB,AD,0
4901,SEND,DATA,AD,AB,0
4982,RECEIVE,ACK,AB,AD,0
5079,SEND,DATA,AD,AB,0
5160,RECEIVE,ACK,AB,AD,0
5256,SEND,DATA,AD,AB,0
5337,RECEIVE,ACK,AB,AD,0
5434,SEND,DATA,AD,AB,0
5515,RECEIVE,ACK,AB,AD,0
5621,SEND,DATA,AD,AB,1
5702,RECEIVE,ACK,AB,AD,0
5808,SEND,DATA,AD,AB,1
5889,RECEIVE,ACK,AB,AD,0
5986,SEND,DATA,AD,AB,0
6067,RECEIVE,ACK,AB,AD,0
6162,SEND,DATA,AD,AB,0
6243,RECEIVE,ACK,AB,AD,0
6341,SEND,DATA,AD,AB,0
6422,RECEIVE,ACK,AB,AD,0
6526,SEND,DATA,AD,AB,1
6607,RECEIVE,ACK,AB,AD,0
6702,SEND,DATA,AD,AB,0
6783,RECEIVE,ACK,AB,AD,0
6881,SEND,DATA,AD,AB,0
6962,RECEIVE,ACK,AB,AD,0
7058,SEND,DATA,AD,AB,0
7139,RECEIVE,ACK,AB,AD,0
