# timestamp [ms], type, package_type, source, dest, package_size
1333,SEND,DATA,AD,AB,100
2314,SEND,DATA_RETRY,AD,AB,100
2395,RECEIVE,ACK,AB,AD,0
3114,SEND,DATA,AD,AB,77
3195,RECEIVE,ACK,AB,AD,0
4021,SEND,DATA,AD,AB,90
4102,RECEIVE,ACK,AB,AD,0
4935,SEND,DATA,AD,AB,91
5016,RECEIVE,ACK,AB,AD,0
5922,SEND,DATA,AD,AB,100
6003,RECEIVE,ACK,AB,AD,0
6764,SEND,DATA,AD,AB,82
6845,RECEIVE,ACK,AB,AD,0
7749,SEND,DATA,AD,AB,100
7830,RECEIVE,ACK,AB,AD,0
8581,SEND,DATA,AD,AB,81
8662,RECEIVE,ACK,AB,AD,0
9567,SEND,DATA,AD,AB,100
9648,RECEIVE,ACK,AB,AD,0
10458,SEND,DATA,AD,AB,88
10539,RECEIVE,ACK,AB,AD,0
11349,SEND,DATA,AD,AB,88
11430,RECEIVE,ACK,AB,AD,0
12199,SEND,DATA,AD,AB,83
13048,SEND,DATA_RETRY,AD,AB,83
13129,RECEIVE,ACK,AB,AD,0
14041,SEND,DATA,AD,AB,100
14122,RECEIVE,ACK,AB,AD,0
15028,SEND,DATA,AD,AB,100
15109,RECEIVE,ACK,AB,AD,0
15765,SEND,DATA,AD,AB,69
15846,RECEIVE,ACK,AB,AD,0
16754,SEND,DATA,AD,AB,100
16835,RECEIVE,ACK,AB,AD,0
17743,SEND,DATA,AD,AB,100
17824,RECEIVE,ACK,AB,AD,0
18729,SEND,DATA,AD,AB,100
18810,RECEIVE,ACK,AB,AD,0
19661,SEND,DATA,AD,AB,93
19742,RECEIVE,ACK,AB,AD,0
20542,SEND,DATA,AD,AB,87
20623,RECEIVE,ACK,AB,AD,0
21528,SEND,DATA,AD,AB,100
21609,RECEIVE,ACK,AB,AD,0
22466,SEND,DATA,AD,AB,94
22547,RECEIVE,ACK,AB,AD,0
23187,SEND,DATA,AD,AB,67
23268,RECEIVE,ACK,AB,AD,0
24140,SEND,DATA,AD,AB,96
24221,RECEIVE,ACK,AB,AD,0
24998,SEND,DATA,AD,AB,84
25850,SEND,DATA_RETRY,AD,AB,84
25931,RECEIVE,ACK,AB,AD,0
26840,SEND,DATA,AD,AB,100
26921,RECEIVE,ACK,AB,AD,0
27828,SEND,DATA,AD,AB,100
27909,RECEIVE,ACK,AB,AD,0
28819,SEND,DATA,AD,AB,100
28900,RECEIVE,ACK,AB,AD,0
29766,SEND,DATA,AD,AB,95
29847,RECEIVE,ACK,AB,AD,0
30753,SEND,DATA,AD,AB,100
30834,RECEIVE,ACK,AB,AD,0
31563,SEND,DATA,AD,AB,78
31644,RECEIVE,ACK,AB,AD,0
32274,SEND,DATA,AD,AB,66
32355,RECEIVE,ACK,AB,AD,0
32986,SEND,DATA,AD,AB,66
33067,RECEIVE,ACK,AB,AD,0
33974,SEND,DATA,AD,AB,100
34055,RECEIVE,ACK,AB,AD,0
34963,SEND,DATA,AD,AB,100
35044,RECEIVE,ACK,AB,AD,0
35951,SEND,DATA,AD,AB,100
36032,RECEIVE,ACK,AB,AD,0
36734,SEND,DATA,AD,AB,75
36815,RECEIVE,ACK,AB,AD,0
37688,SEND,DATA,AD,AB,96
37769,RECEIVE,ACK,AB,AD,0
38455,SEND,DATA,AD,AB,73
39208,SEND,DATA_RETRY,AD,AB,73
39289,RECEIVE,ACK,AB,AD,0
40002,SEND,DATA,AD,AB,76
40083,RECEIVE,ACK,AB,AD,0
40990,SEND,DATA,AD,AB,100
41071,RECEIVE,ACK,AB,AD,0
41765,SEND,DATA,AD,AB,74
41846,RECEIVE,ACK,AB,AD,0
42754,SEND,DATA,AD,AB,100
42835,RECEIVE,ACK,AB,AD,0
43709,SEND,DATA,AD,AB,96
43790,RECEIVE,ACK,AB,AD,0
44698,SEND,DATA,AD,AB,100
44779,RECEIVE,ACK,AB,AD,0
45688,SEND,DATA,AD,AB,100
45769,RECEIVE,ACK,AB,AD,0
46660,SEND,DATA,AD,AB,98
46741,RECEIVE,ACK,AB,AD,0
47649,SEND,DATA,AD,AB,100
47730,RECEIVE,ACK,AB,AD,0
48636,SEND,DATA,AD,AB,100
48717,RECEIVE,ACK,AB,AD,0
49447,SEND,DATA,AD,AB,78
49528,RECEIVE,ACK,AB,AD,0
50435,SEND,DATA,AD,AB,100
50516,RECEIVE,ACK,AB,AD,0
51259,SEND,DATA,AD,AB,80
51340,RECEIVE,ACK,AB,AD,0
52141,SEND,DATA,AD,AB,87
52222,RECEIVE,ACK,AB,AD,0
53126,SEND,DATA,AD,AB,100
53207,RECEIVE,ACK,AB,AD,0
54079,SEND,DATA,AD,AB,96
54160,RECEIVE,ACK,AB,AD,0
54919,SEND,DATA,AD,AB,82
55000,RECEIVE,ACK,AB,AD,0
55907,SEND,DATA,AD,AB,100
55988,RECEIVE,ACK,AB,AD,0
56643,SEND,DATA,AD,AB,69
56724,RECEIVE,ACK,AB,AD,0
57348,SEND,DATA,AD,AB,65
57429,RECEIVE,ACK,AB,AD,0
58263,SEND,DATA,AD,AB,91
58344,RECEIVE,ACK,AB,AD,0
59217,SEND,DATA,AD,AB,96
59298,RECEIVE,ACK,AB,AD,0
60044,SEND,DATA,AD,AB,80
60125,RECEIVE,ACK,AB,AD,0
61033,SEND,DATA,AD,AB,100
61114,RECEIVE,ACK,AB,AD,0
62021,SEND,DATA,AD,AB,100
62102,RECEIVE,ACK,AB,AD,0
62740,SEND,DATA,AD,AB,67
62821,RECEIVE,ACK,AB,AD,0
