# timestamp [ms], type, package_type, source, dest, package_size
1739,SEND,DATA,AD,AB,150
3122,SEND,DATA_RETRY,AD,AB,150
4517,SEND,DATA_RETRY,AD,AB,150
5912,SEND,DATA_RETRY,AD,AB,150
7319,SEND,DATA,AD,AB,150
8714,SEND,DATA_RETRY,AD,AB,150
10104,SEND,DATA_RETRY,AD,AB,150
11495,SEND,DATA_RETRY,AD,AB,150
12906,SEND,DATA,AD,AB,150
14292,SEND,DATA_RETRY,AD,AB,150
15683,SEND,DATA_RETRY,AD,AB,150
17070,SEND,DATA_RETRY,AD,AB,150
18470,SEND,DATA,AD,AB,150
19852,SEND,DATA_RETRY,AD,AB,150
21240,SEND,DATA_RETRY,AD,AB,150
22634,SEND,DATA_RETRY,AD,AB,150
24033,SEND,DATA,AD,AB,150
25414,SEND,DATA_RETRY,AD,AB,150
26799,SEND,DATA_RETRY,AD,AB,150
28192,SEND,DATA_RETRY,AD,AB,150
29601,SEND,DATA,AD,AB,150
30994,SEND,DATA_RETRY,AD,AB,150
32386,SEND,DATA_RETRY,AD,AB,150
33777,SEND,DATA_RETRY,AD,AB,150
35185,SEND,DATA,AD,AB,150
36565,SEND,DATA_RETRY,AD,AB,150
37946,SEND,DATA_RETRY,AD,AB,150
39338,SEND,DATA_RETRY,AD,AB,150
40746,SEND,DATA,AD,AB,150
42133,SEND,DATA_RETRY,AD,AB,150
43516,SEND,DATA_RETRY,AD,AB,150
44898,SEND,DATA_RETRY,AD,AB,150
46310,SEND,DATA,AD,AB,150
47697,SEND,DATA_RETRY,AD,AB,150
49082,SEND,DATA_RETRY,AD,AB,150
50465,SEND,DATA_RETRY,AD,AB,150
51881,SEND,DATA,AD,AB,150
53265,SEND,DATA_RETRY,AD,AB,150
54651,SEND,DATA_RETRY,AD,AB,150
56036,SEND,DATA_RETRY,AD,AB,150
57434,SEND,DATA,AD,AB,150
58828,SEND,DATA_RETRY,AD,AB,150
60209,SEND,DATA_RETRY,AD,AB,150
61597,SEND,DATA_RETRY,AD,AB,150
62994,SEND,DATA,AD,AB,150
