# timestamp [ms], type, package_type, source, dest, package_size
1736,SEND,DATA,AD,AB,150
1817,RECEIVE,ACK,AB,AD,0
3128,SEND,DATA,AD,AB,150
3209,RECEIVE,ACK,AB,AD,0
4519,SEND,DATA,AD,AB,150
4600,RECEIVE,ACK,AB,AD,0
5750,SEND,DATA,AD,AB,130
5831,RECEIVE,ACK,AB,AD,0
6873,SEND,DATA,AD,AB,117
6954,RECEIVE,ACK,AB,AD,0
8094,SEND,DATA,AD,AB,129
8175,RECEIVE,ACK,AB,AD,0
9411,SEND,DATA,AD,AB,141
9492,RECEIVE,ACK,AB,AD,0
10561,SEND,DATA,AD,AB,120
10642,RECEIVE,ACK,AB,AD,0
11953,SEND,DATA,AD,AB,150
12034,RECEIVE,ACK,AB,AD,0
13347,SEND,DATA,AD,AB,150
13428,RECEIVE,ACK,AB,AD,0
14740,SEND,DATA,AD,AB,150
14821,RECEIVE,ACK,AB,AD,0
16134,SEND,DATA,AD,AB,150
16215,RECEIVE,ACK,AB,AD,0
17526,SEND,DATA,AD,AB,150
17607,RECEIVE,ACK,AB,AD,0
18673,SEND,DATA,AD,AB,120
18755,RECEIVE,ACK,AB,AD,0
19837,SEND,DATA,AD,AB,122
19918,RECEIVE,ACK,AB,AD,0
21170,SEND,DATA,AD,AB,143
21251,RECEIVE,ACK,AB,AD,0
22408,SEND,DATA,AD,AB,131
22489,RECEIVE,ACK,AB,AD,0
23639,SEND,DATA,AD,AB,130
23722,RECEIVE,ACK,AB,AD,0
24984,SEND,DATA,AD,AB,144
25065,RECEIVE,ACK,AB,AD,0
26377,SEND,DATA,AD,AB,150
26458,RECEIVE,ACK,AB,AD,0
27769,SEND,DATA,AD,AB,150
27851,RECEIVE,ACK,AB,AD,0
28942,SEND,DATA,AD,AB,123
29023,RECEIVE,ACK,AB,AD,0
30180,SEND,DATA,AD,AB,131
30261,RECEIVE,ACK,AB,AD,0
31416,SEND,DATA,AD,AB,131
31497,RECEIVE,ACK,AB,AD,0
32807,SEND,DATA,AD,AB,150
32888,RECEIVE,ACK,AB,AD,0
34093,SEND,DATA,AD,AB,137
34174,RECEIVE,ACK,AB,AD,0
35462,SEND,DATA,AD,AB,147
35543,RECEIVE,ACK,AB,AD,0
36813,SEND,DATA,AD,AB,145
36894,RECEIVE,ACK,AB,AD,0
38206,SEND,DATA,AD,AB,150
38287,RECEIVE,ACK,AB,AD,0
39314,SEND,DATA,AD,AB,115
39395,RECEIVE,ACK,AB,AD,0
40706,SEND,DATA,AD,AB,150
40787,RECEIVE,ACK,AB,AD,0
41928,SEND,DATA,AD,AB,129
42009,RECEIVE,ACK,AB,AD,0
43127,SEND,DATA,AD,AB,126
43208,RECEIVE,ACK,AB,AD,0
44518,SEND,DATA,AD,AB,150
44599,RECEIVE,ACK,AB,AD,0
45747,SEND,DATA,AD,AB,130
45828,RECEIVE,ACK,AB,AD,0
47050,SEND,DATA,AD,AB,139
47131,RECEIVE,ACK,AB,AD,0
48418,SEND,DATA,AD,AB,147
48499,RECEIVE,ACK,AB,AD,0
49813,SEND,DATA,AD,AB,150
49895,RECEIVE,ACK,AB,AD,0
51029,SEND,DATA,AD,AB,128
51110,RECEIVE,ACK,AB,AD,0
52423,SEND,DATA,AD,AB,150
52504,RECEIVE,ACK,AB,AD,0
53813,SEND,DATA,AD,AB,150
53894,RECEIVE,ACK,AB,AD,0
55139,SEND,DATA,AD,AB,142
55220,RECEIVE,ACK,AB,AD,0
56272,SEND,DATA,AD,AB,118
56353,RECEIVE,ACK,AB,AD,0
57664,SEND,DATA,AD,AB,150
57745,RECEIVE,ACK,AB,AD,0
58944,SEND,DATA,AD,AB,136
59025,RECEIVE,ACK,AB,AD,0
60338,SEND,DATA,AD,AB,150
60419,RECEIVE,ACK,AB,AD,0
61731,SEND,DATA,AD,AB,150
61812,RECEIVE,ACK,AB,AD,0
63122,SEND,DATA,AD,AB,150
63203,RECEIVE,ACK,AB,AD,0
