# timestamp [ms], type, package_type, source, dest, package_size
986,SEND,DATA,AB,AD,50
1067,RECEIVE,ACK,AD,AB,0
1579,SEND,DATA,AB,AD,50
1660,RECEIVE,ACK,AD,AB,0
2174,SEND,DATA,AB,AD,50
2255,RECEIVE,ACK,AD,AB,0
2768,SEND,DATA,AB,AD,50
3363,SEND,DATA_RETRY,AB,AD,50
3444,RECEIVE,ACK,AD,AB,0
3957,SEND,DATA,AB,AD,50
4546,SEND,DATA_RETRY,AB,AD,50
4627,RECEIVE,ACK,AD,AB,0
5138,SEND,DATA,AB,AD,50
5219,RECEIVE,ACK,AD,AB,0
5741,SEND,DATA,AB,AD,50
5822,RECEIVE,ACK,AD,AB,0
6155,SEND,DATA,AB,AD,28
6236,RECEIVE,ACK,AD,AB,0
6750,SEND,DATA,AB,AD,50
6831,RECEIVE,ACK,AD,AB,0
7327,SEND,DATA,AB,AD,48
7900,SEND,DATA_RETRY,AB,AD,48
7981,RECEIVE,ACK,AD,AB,0
8492,SEND,DATA,AB,AD,50
8573,RECEIVE,ACK,AD,AB,0
8932,SEND,DATA,AB,AD,31
9013,RECEIVE,ACK,AD,AB,0
9443,SEND,DATA,AB,AD,40
9524,RECEIVE,ACK,AD,AB,0
10042,SEND,DATA,AB,AD,50
10631,SEND,DATA_RETRY,AB,AD,50
10712,RECEIVE,ACK,AD,AB,0
11222,SEND,DATA,AB,AD,50
11303,RECEIVE,ACK,AD,AB,0
11627,SEND,DATA,AB,AD,27
11708,RECEIVE,ACK,AD,AB,0
12220,SEND,DATA,AB,AD,50
12301,RECEIVE,ACK,AD,AB,0
12814,SEND,DATA,AB,AD,50
12895,RECEIVE,ACK,AD,AB,0
13359,SEND,DATA,AB,AD,44
13440,RECEIVE,ACK,AD,AB,0
13807,SEND,DATA,AB,AD,32
13888,RECEIVE,ACK,AD,AB,0
14399,SEND,DATA,AB,AD,50
14989,SEND,DATA_RETRY,AB,AD,50
15070,RECEIVE,ACK,AD,AB,0
15476,SEND,DATA,AB,AD,37
15557,RECEIVE,ACK,AD,AB,0
15906,SEND,DATA,AB,AD,30
15987,RECEIVE,ACK,AD,AB,0
16499,SEND,DATA,AB,AD,50
17092,SEND,DATA_RETRY,AB,AD,50
17173,RECEIVE,ACK,AD,AB,0
17685,SEND,DATA,AB,AD,50
17766,RECEIVE,ACK,AD,AB,0
18278,SEND,DATA,AB,AD,50
18359,RECEIVE,ACK,AD,AB,0
18870,SEND,DATA,AB,AD,50
19461,SEND,DATA_RETRY,AB,AD,50
19542,RECEIVE,ACK,AD,AB,0
19850,SEND,DATA,AB,AD,25
19931,RECEIVE,ACK,AD,AB,0
20443,SEND,DATA,AB,AD,50
21039,SEND,DATA_RETRY,AB,AD,50
21120,RECEIVE,ACK,AD,AB,0
21462,SEND,DATA,AB,AD,29
21543,RECEIVE,ACK,AD,AB,0
22006,SEND,DATA,AB,AD,44
22087,RECEIVE,ACK,AD,AB,0
22550,SEND,DATA,AB,AD,44
22631,RECEIVE,ACK,AD,AB,0
