# delay [ms], bytes_sent
2069,100
81,100
81,100
81,100
81,100
81,100
1098,100
3080,100
81,87
1076,100
1030,94
999,91
81,93
81,98
1074,100
1054,97
1779,82
831,70
2072,100
81,100
81,77
81,100
81,82
81,94
2078,100
1073,100
81,88
81,100
81,100
81,93
81,98
81,100
81,91
955,82
81,85
1077,100
81,100
81,81
81,80
81,100
1085,100
980,88
