# timestamp [ms], type, package_type, source, dest, package_size
600,SEND,DATA,AD,AB,10
863,SEND,DATA_RETRY,AD,AB,10
1125,SEND,DATA_RETRY,AD,AB,10
1396,SEND,DATA_RETRY,AD,AB,10
1672,SEND,DATA,AD,AB,10
1940,SEND,DATA_RETRY,AD,AB,10
2206,SEND,DATA_RETRY,AD,AB,10
2474,SEND,DATA_RETRY,AD,AB,10
2741,SEND,DATA,AD,AB,10
3004,SEND,DATA_RETRY,AD,AB,10
3268,SEND,DATA_RETRY,AD,AB,10
3535,SEND,DATA_RETRY,AD,AB,10
3798,SEND,DATA,AD,AB,10
4068,SEND,DATA_RETRY,AD,AB,10
4329,SEND,DATA_RETRY,AD,AB,10
4589,SEND,DATA_RETRY,AD,AB,10
4855,SEND,DATA,AD,AB,10
5114,SEND,DATA_RETRY,AD,AB,10
5377,SEND,DATA_RETRY,AD,AB,10
5646,SEND,DATA_RETRY,AD,AB,10
5911,SEND,DATA,AD,AB,10
6172,SEND,DATA_RETRY,AD,AB,10
6437,SEND,DATA_RETRY,AD,AB,10
6704,SEND,DATA_RETRY,AD,AB,10
6983,SEND,DATA,AD,AB,10
7248,SEND,DATA_RETRY,AD,AB,10
7507,SEND,DATA_RETRY,AD,AB,10
7771,SEND,DATA_RETRY,AD,AB,10
8047,SEND,DATA,AD,AB,10
8306,SEND,DATA_RETRY,AD,AB,10
8575,SEND,DATA_RETRY,AD,AB,10
8839,SEND,DATA_RETRY,AD,AB,10
9113,SEND,DATA,AD,AB,10
9374,SEND,DATA_RETRY,AD,AB,10
9643,SEND,DATA_RETRY,AD,AB,10
9916,SEND,DATA_RETRY,AD,AB,10
10180,SEND,DATA,AD,AB,10
10439,SEND,DATA_RETRY,AD,AB,10
10700,SEND,DATA_RETRY,AD,AB,10
10969,SEND,DATA_RETRY,AD,AB,10
11237,SEND,DATA,AD,AB,10
11497,SEND,DATA_RETRY,AD,AB,10
11764,SEND,DATA_RETRY,AD,AB,10
12033,SEND,DATA_RETRY,AD,AB,10
12302,SEND,DATA,AD,AB,10
12567,SEND,DATA_RETRY,AD,AB,10
12834,SEND,DATA_RETRY,AD,AB,10
13107,SEND,DATA_RETRY,AD,AB,10
13375,SEND,DATA,AD,AB,10
13646,SEND,DATA_RETRY,AD,AB,10
13915,SEND,DATA_RETRY,AD,AB,10
14177,SEND,DATA_RETRY,AD,AB,10
14448,SEND,DATA,AD,AB,10
14720,SEND,DATA_RETRY,AD,AB,10
14979,SEND,DATA_RETRY,AD,AB,10
15238,SEND,DATA_RETRY,AD,AB,10
15513,SEND,DATA,AD,AB,10
15782,SEND,DATA_RETRY,AD,AB,10
16049,SEND,DATA_RETRY,AD,AB,10
16317,SEND,DATA_RETRY,AD,AB,10
16586,SEND,DATA,AD,AB,10
16860,SEND,DATA_RETRY,AD,AB,10
17133,SEND,DATA_RETRY,AD,AB,10
17396,SEND,DATA_RETRY,AD,AB,10
17666,SEND,DATA,AD,AB,10
17936,SEND,DATA_RETRY,AD,AB,10
18210,SEND,DATA_RETRY,AD,AB,10
18471,SEND,DATA_RETRY,AD,AB,10
18736,SEND,DATA,AD,AB,10
18999,SEND,DATA_RETRY,AD,AB,10
19266,SEND,DATA_RETRY,AD,AB,10
19527,SEND,DATA_RETRY,AD,AB,10
19802,SEND,DATA,AD,AB,10
20076,SEND,DATA_RETRY,AD,AB,10
20338,SEND,DATA_RETRY,AD,AB,10
20601,SEND,DATA_RETRY,AD,AB,10
20876,SEND,DATA,AD,AB,10
21138,SEND,DATA_RETRY,AD,AB,10
21398,SEND,DATA_RETRY,AD,AB,10
21670,SEND,DATA_RETRY,AD,AB,10
21941,SEND,DATA,AD,AB,10
22215,SEND,DATA_RETRY,AD,AB,10
22481,SEND,DATA_RETRY,AD,AB,10
22740,SEND,DATA_RETRY,AD,AB,10
23012,SEND,DATA,AD,AB,10
23274,SEND,DATA_RETRY,AD,AB,10
23545,SEND,DATA_RETRY,AD,AB,10
23817,SEND,DATA_RETRY,AD,AB,10
24088,SEND,DATA,AD,AB,10
24355,SEND,DATA_RETRY,AD,AB,10
24620,SEND,DATA_RETRY,AD,AB,10
24884,SEND,DATA_RETRY,AD,AB,10
25158,SEND,DATA,AD,AB,10
25422,SEND,DATA_RETRY,AD,AB,10
25687,SEND,DATA_RETRY,AD,AB,10
25955,SEND,DATA_RETRY,AD,AB,10
26234,SEND,DATA,AD,AB,10
26497,SEND,DATA_RETRY,AD,AB,10
26763,SEND,DATA_RETRY,AD,AB,10
27027,SEND,DATA_RETRY,AD,AB,10
27302,SEND,DATA,AD,AB,10
27566,SEND,DATA_RETRY,AD,AB,10
27832,SEND,DATA_RETRY,AD,AB,10
28102,SEND,DATA_RETRY,AD,AB,10
28371,SEND,DATA,AD,AB,10
28644,SEND,DATA_RETRY,AD,AB,10
28918,SEND,DATA_RETRY,AD,AB,10
29179,SEND,DATA_RETRY,AD,AB,10
29459,SEND,DATA,AD,AB,10
29731,SEND,DATA_RETRY,AD,AB,10
29995,SEND,DATA_RETRY,AD,AB,10
30257,SEND,DATA_RETRY,AD,AB,10
30535,SEND,DATA,AD,AB,10
30809,SEND,DATA_RETRY,AD,AB,10
31069,SEND,DATA_RETRY,AD,AB,10
31333,SEND,DATA_RETRY,AD,AB,10
31610,SEND,DATA,AD,AB,10
31873,SEND,DATA_RETRY,AD,AB,10
32133,SEND,DATA_RETRY,AD,AB,10
32396,SEND,DATA_RETRY,AD,AB,10
32662,SEND,DATA,AD,AB,10
32931,SEND,DATA_RETRY,AD,AB,10
33205,SEND,DATA_RETRY,AD,AB,10
33466,SEND,DATA_RETRY,AD,AB,10
33736,SEND,DATA,AD,AB,10
34005,SEND,DATA_RETRY,AD,AB,10
34275,SEND,DATA_RETRY,AD,AB,10
34546,SEND,DATA_RETRY,AD,AB,10
34813,SEND,DATA,AD,AB,10
35075,SEND,DATA_RETRY,AD,AB,10
35336,SEND,DATA_RETRY,AD,AB,10
35601,SEND,DATA_RETRY,AD,AB,10
35869,SEND,DATA,AD,AB,10
36131,SEND,DATA_RETRY,AD,AB,10
36396,SEND,DATA_RETRY,AD,AB,10
36657,SEND,DATA_RETRY,AD,AB,10
