# timestamp [ms], type, package_type, source, dest, package_size
1422,SEND,DATA,AB,AD,100
2412,SEND,DATA_RETRY,AB,AD,100
3410,SEND,DATA_RETRY,AB,AD,100
3491,RECEIVE,ACK,AD,AB,0
4411,SEND,DATA,AB,AD,100
4492,RECEIVE,ACK,AD,AB,0
5407,SEND,DATA,AB,AD,100
5488,RECEIVE,ACK,AD,AB,0
6407,SEND,DATA,AB,AD,100
6488,RECEIVE,ACK,AD,AB,0
7403,SEND,DATA,AB,AD,100
7484,RECEIVE,ACK,AD,AB,0
8400,SEND,DATA,AB,AD,100
8481,RECEIVE,ACK,AD,AB,0
9410,SEND,DATA,AB,AD,100
10427,SEND,DATA_RETRY,AB,AD,100
10508,RECEIVE,ACK,AD,AB,0
11427,SEND,DATA,AB,AD,100
12423,SEND,DATA_RETRY,AB,AD,100
13427,SEND,DATA_RETRY,AB,AD,100
14426,SEND,DATA_RETRY,AB,AD,100
14507,RECEIVE,ACK,AD,AB,0
15319,SEND,DATA,AB,AD,87
15400,RECEIVE,ACK,AD,AB,0
16317,SEND,DATA,AB,AD,100
17312,SEND,DATA_RETRY,AB,AD,100
17393,RECEIVE,ACK,AD,AB,0
18259,SEND,DATA,AB,AD,94
19208,SEND,DATA_RETRY,AB,AD,94
19289,RECEIVE,ACK,AD,AB,0
20133,SEND,DATA,AB,AD,91
21051,SEND,DATA_RETRY,AB,AD,91
21132,RECEIVE,ACK,AD,AB,0
21991,SEND,DATA,AB,AD,93
22072,RECEIVE,ACK,AD,AB,0
22971,SEND,DATA,AB,AD,98
23052,RECEIVE,ACK,AD,AB,0
23970,SEND,DATA,AB,AD,100
24963,SEND,DATA_RETRY,AB,AD,100
25044,RECEIVE,ACK,AD,AB,0
25936,SEND,DATA,AB,AD,97
26909,SEND,DATA_RETRY,AB,AD,97
26990,RECEIVE,ACK,AD,AB,0
27762,SEND,DATA,AB,AD,82
28614,SEND,DATA_RETRY,AB,AD,82
29460,SEND,DATA_RETRY,AB,AD,82
29541,RECEIVE,ACK,AD,AB,0
30215,SEND,DATA,AB,AD,70
30965,SEND,DATA_RETRY,AB,AD,70
31046,RECEIVE,ACK,AD,AB,0
31963,SEND,DATA,AB,AD,100
32959,SEND,DATA_RETRY,AB,AD,100
33954,SEND,DATA_RETRY,AB,AD,100
34035,RECEIVE,ACK,AD,AB,0
34953,SEND,DATA,AB,AD,100
35034,RECEIVE,ACK,AD,AB,0
35763,SEND,DATA,AB,AD,77
35844,RECEIVE,ACK,AD,AB,0
36763,SEND,DATA,AB,AD,100
36844,RECEIVE,ACK,AD,AB,0
37613,SEND,DATA,AB,AD,82
37694,RECEIVE,ACK,AD,AB,0
38561,SEND,DATA,AB,AD,94
38642,RECEIVE,ACK,AD,AB,0
39558,SEND,DATA,AB,AD,100
40550,SEND,DATA_RETRY,AB,AD,100
41555,SEND,DATA_RETRY,AB,AD,100
41636,RECEIVE,ACK,AD,AB,0
42551,SEND,DATA,AB,AD,100
43543,SEND,DATA_RETRY,AB,AD,100
43624,RECEIVE,ACK,AD,AB,0
44441,SEND,DATA,AB,AD,88
44522,RECEIVE,ACK,AD,AB,0
45437,SEND,DATA,AB,AD,100
45518,RECEIVE,ACK,AD,AB,0
46445,SEND,DATA,AB,AD,100
46526,RECEIVE,ACK,AD,AB,0
47385,SEND,DATA,AB,AD,93
47466,RECEIVE,ACK,AD,AB,0
48364,SEND,DATA,AB,AD,98
48445,RECEIVE,ACK,AD,AB,0
49363,SEND,DATA,AB,AD,100
49444,RECEIVE,ACK,AD,AB,0
50287,SEND,DATA,AB,AD,91
50368,RECEIVE,ACK,AD,AB,0
51138,SEND,DATA,AB,AD,82
52012,SEND,DATA_RETRY,AB,AD,82
52093,RECEIVE,ACK,AD,AB,0
52887,SEND,DATA,AB,AD,85
52968,RECEIVE,ACK,AD,AB,0
53883,SEND,DATA,AB,AD,100
54879,SEND,DATA_RETRY,AB,AD,100
54960,RECEIVE,ACK,AD,AB,0
55879,SEND,DATA,AB,AD,100
55960,RECEIVE,ACK,AD,AB,0
56721,SEND,DATA,AB,AD,81
56802,RECEIVE,ACK,AD,AB,0
57556,SEND,DATA,AB,AD,80
57637,RECEIVE,ACK,AD,AB,0
58553,SEND,DATA,AB,AD,100
58634,RECEIVE,ACK,AD,AB,0
59558,SEND,DATA,AB,AD,100
60562,SEND,DATA_RETRY,AB,AD,100
60643,RECEIVE,ACK,AD,AB,0
61463,SEND,DATA,AB,AD,88
62362,SEND,DATA_RETRY,AB,AD,88
62443,RECEIVE,ACK,AD,AB,0
