# timestamp [ms], type, package_type, source, dest, package_size
1335,SEND,DATA,AD,AB,100
2316,SEND,DATA_RETRY,AD,AB,100
3306,SEND,DATA_RETRY,AD,AB,100
4298,SEND,DATA_RETRY,AD,AB,100
5292,SEND,DATA,AD,AB,100
6274,SEND,DATA_RETRY,AD,AB,100
7256,SEND,DATA_RETRY,AD,AB,100
8238,SEND,DATA_RETRY,AD,AB,100
9233,SEND,DATA,AD,AB,100
10215,SEND,DATA_RETRY,AD,AB,100
11202,SEND,DATA_RETRY,AD,AB,100
12183,SEND,DATA_RETRY,AD,AB,100
13189,SEND,DATA,AD,AB,100
14169,SEND,DATA_RETRY,AD,AB,100
15161,SEND,DATA_RETRY,AD,AB,100
16146,SEND,DATA_RETRY,AD,AB,100
17150,SEND,DATA,AD,AB,100
18141,SEND,DATA_RETRY,AD,AB,100
19131,SEND,DATA_RETRY,AD,AB,100
20123,SEND,DATA_RETRY,AD,AB,100
21121,SEND,DATA,AD,AB,100
22107,SEND,DATA_RETRY,AD,AB,100
23102,SEND,DATA_RETRY,AD,AB,100
24094,SEND,DATA_RETRY,AD,AB,100
25085,SEND,DATA,AD,AB,100
26080,SEND,DATA_RETRY,AD,AB,100
27075,SEND,DATA_RETRY,AD,AB,100
28069,SEND,DATA_RETRY,AD,AB,100
29064,SEND,DATA,AD,AB,100
30044,SEND,DATA_RETRY,AD,AB,100
31051,SEND,DATA_RETRY,AD,AB,100
32044,SEND,DATA_RETRY,AD,AB,100
33059,SEND,DATA,AD,AB,100
34046,SEND,DATA_RETRY,AD,AB,100
35027,SEND,DATA_RETRY,AD,AB,100
36010,SEND,DATA_RETRY,AD,AB,100
37008,SEND,DATA,AD,AB,100
38002,SEND,DATA_RETRY,AD,AB,100
38993,SEND,DATA_RETRY,AD,AB,100
39985,SEND,DATA_RETRY,AD,AB,100
40979,SEND,DATA,AD,AB,100
41959,SEND,DATA_RETRY,AD,AB,100
42945,SEND,DATA_RETRY,AD,AB,100
43934,SEND,DATA_RETRY,AD,AB,100
44936,SEND,DATA,AD,AB,100
45930,SEND,DATA_RETRY,AD,AB,100
46922,SEND,DATA_RETRY,AD,AB,100
47915,SEND,DATA_RETRY,AD,AB,100
48907,SEND,DATA,AD,AB,100
49887,SEND,DATA_RETRY,AD,AB,100
50890,SEND,DATA_RETRY,AD,AB,100
51870,SEND,DATA_RETRY,AD,AB,100
52866,SEND,DATA,AD,AB,100
53855,SEND,DATA_RETRY,AD,AB,100
54840,SEND,DATA_RETRY,AD,AB,100
55822,SEND,DATA_RETRY,AD,AB,100
56823,SEND,DATA,AD,AB,100
57804,SEND,DATA_RETRY,AD,AB,100
58799,SEND,DATA_RETRY,AD,AB,100
59790,SEND,DATA_RETRY,AD,AB,100
60788,SEND,DATA,AD,AB,100
61777,SEND,DATA_RETRY,AD,AB,100
62765,SEND,DATA_RETRY,AD,AB,100
