# delay [ms], bytes_sent
81,150
1389,141
81,148
81,150
81,131
81,150
81,150
81,135
81,145
81,150
81,143
81,150
81,150
81,129
1310,131
1317,132
1460,150
81,138
81,145
81,150
1463,150
81,150
4222,150
81,144
81,150
1459,150
81,129
81,150
