# delay [ms], bytes_sent
1476,150
81,150
81,150
81,150
81,132
2870,150
81,150
2879,150
81,150
2725,141
81,131
81,139
81,143
81,150
2731,141
81,150
81,150
1472,150
4263,150
2875,150
1384,139
81,147
81,150
81,150
4077,141
81,150
