# timestamp [ms], type, package_type, source, dest, package_size
1733,SEND,DATA,AD,AB,150
1814,RECEIVE,ACK,AB,AD,0
2986,SEND,DATA,AD,AB,133
3067,RECEIVE,ACK,AB,AD,0
4345,SEND,DATA,AD,AB,146
4426,RECEIVE,ACK,AB,AD,0
5736,SEND,DATA,AD,AB,150
5817,RECEIVE,ACK,AB,AD,0
7126,SEND,DATA,AD,AB,150
7207,RECEIVE,ACK,AB,AD,0
8380,SEND,DATA,AD,AB,133
8461,RECEIVE,ACK,AB,AD,0
9683,SEND,DATA,AD,AB,139
9764,RECEIVE,ACK,AB,AD,0
10946,SEND,DATA,AD,AB,134
11027,RECEIVE,ACK,AB,AD,0
12264,SEND,DATA,AD,AB,141
12345,RECEIVE,ACK,AB,AD,0
13655,SEND,DATA,AD,AB,150
13736,RECEIVE,ACK,AB,AD,0
14862,SEND,DATA,AD,AB,127
14943,RECEIVE,ACK,AB,AD,0
16254,SEND,DATA,AD,AB,150
16335,RECEIVE,ACK,AB,AD,0
17662,SEND,DATA,AD,AB,150
17743,RECEIVE,ACK,AB,AD,0
18931,SEND,DATA,AD,AB,135
19012,RECEIVE,ACK,AB,AD,0
20321,SEND,DATA,AD,AB,150
20402,RECEIVE,ACK,AB,AD,0
21672,SEND,DATA,AD,AB,145
21753,RECEIVE,ACK,AB,AD,0
23066,SEND,DATA,AD,AB,150
23147,RECEIVE,ACK,AB,AD,0
24456,SEND,DATA,AD,AB,150
24537,RECEIVE,ACK,AB,AD,0
25749,SEND,DATA,AD,AB,138
25830,RECEIVE,ACK,AB,AD,0
27143,SEND,DATA,AD,AB,150
27224,RECEIVE,ACK,AB,AD,0
28536,SEND,DATA,AD,AB,150
28618,RECEIVE,ACK,AB,AD,0
29863,SEND,DATA,AD,AB,142
29944,RECEIVE,ACK,AB,AD,0
31256,SEND,DATA,AD,AB,150
31337,RECEIVE,ACK,AB,AD,0
32648,SEND,DATA,AD,AB,150
32729,RECEIVE,ACK,AB,AD,0
33911,SEND,DATA,AD,AB,134
33992,RECEIVE,ACK,AB,AD,0
35069,SEND,DATA,AD,AB,121
35150,RECEIVE,ACK,AB,AD,0
36452,SEND,DATA,AD,AB,149
36533,RECEIVE,ACK,AB,AD,0
37642,SEND,DATA,AD,AB,125
37723,RECEIVE,ACK,AB,AD,0
39035,SEND,DATA,AD,AB,150
39116,RECEIVE,ACK,AB,AD,0
40428,SEND,DATA,AD,AB,150
40509,RECEIVE,ACK,AB,AD,0
41609,SEND,DATA,AD,AB,124
41690,RECEIVE,ACK,AB,AD,0
43000,SEND,DATA,AD,AB,150
43081,RECEIVE,ACK,AB,AD,0
44392,SEND,DATA,AD,AB,150
44473,RECEIVE,ACK,AB,AD,0
45786,SEND,DATA,AD,AB,150
45867,RECEIVE,ACK,AB,AD,0
47180,SEND,DATA,AD,AB,150
47261,RECEIVE,ACK,AB,AD,0
48491,SEND,DATA,AD,AB,140
48572,RECEIVE,ACK,AB,AD,0
49834,SEND,DATA,AD,AB,144
49915,RECEIVE,ACK,AB,AD,0
51228,SEND,DATA,AD,AB,150
51309,RECEIVE,ACK,AB,AD,0
52602,SEND,DATA,AD,AB,148
52683,RECEIVE,ACK,AB,AD,0
53880,SEND,DATA,AD,AB,136
53961,RECEIVE,ACK,AB,AD,0
55199,SEND,DATA,AD,AB,141
55280,RECEIVE,ACK,AB,AD,0
56583,SEND,DATA,AD,AB,149
56664,RECEIVE,ACK,AB,AD,0
57976,SEND,DATA,AD,AB,150
58057,RECEIVE,ACK,AB,AD,0
59370,SEND,DATA,AD,AB,150
59451,RECEIVE,ACK,AB,AD,0
60763,SEND,DATA,AD,AB,150
60844,RECEIVE,ACK,AB,AD,0
62154,SEND,DATA,AD,AB,150
62235,RECEIVE,ACK,AB,AD,0
