# timestamp [ms], type, package_type, source, dest, package_size
1326,SEND,DATA,AD,AB,100
1407,RECEIVE,ACK,AB,AD,0
2314,SEND,DATA,AD,AB,100
2395,RECEIVE,ACK,AB,AD,0
3204,SEND,DATA,AD,AB,88
3285,RECEIVE,ACK,AB,AD,0
4168,SEND,DATA,AD,AB,97
4249,RECEIVE,ACK,AB,AD,0
5155,SEND,DATA,AD,AB,100
5236,RECEIVE,ACK,AB,AD,0
5931,SEND,DATA,AD,AB,74
6012,RECEIVE,ACK,AB,AD,0
6797,SEND,DATA,AD,AB,85
6878,RECEIVE,ACK,AB,AD,0
7631,SEND,DATA,AD,AB,81
7712,RECEIVE,ACK,AB,AD,0
8481,SEND,DATA,AD,AB,83
8562,RECEIVE,ACK,AB,AD,0
9281,SEND,DATA,AD,AB,77
9362,RECEIVE,ACK,AB,AD,0
10171,SEND,DATA,AD,AB,88
10252,RECEIVE,ACK,AB,AD,0
11143,SEND,DATA,AD,AB,98
11224,RECEIVE,ACK,AB,AD,0
12129,SEND,DATA,AD,AB,100
12210,RECEIVE,ACK,AB,AD,0
12994,SEND,DATA,AD,AB,85
13075,RECEIVE,ACK,AB,AD,0
13983,SEND,DATA,AD,AB,100
14064,RECEIVE,ACK,AB,AD,0
14961,SEND,DATA,AD,AB,99
15042,RECEIVE,ACK,AB,AD,0
15811,SEND,DATA,AD,AB,83
15892,RECEIVE,ACK,AB,AD,0
16637,SEND,DATA,AD,AB,80
16718,RECEIVE,ACK,AB,AD,0
17407,SEND,DATA,AD,AB,73
17488,RECEIVE,ACK,AB,AD,0
18393,SEND,DATA,AD,AB,100
18474,RECEIVE,ACK,AB,AD,0
19266,SEND,DATA,AD,AB,86
20137,SEND,DATA_RETRY,AD,AB,86
20218,RECEIVE,ACK,AB,AD,0
21084,SEND,DATA,AD,AB,95
21165,RECEIVE,ACK,AB,AD,0
22072,SEND,DATA,AD,AB,100
22153,RECEIVE,ACK,AB,AD,0
22792,SEND,DATA,AD,AB,67
22873,RECEIVE,ACK,AB,AD,0
23778,SEND,DATA,AD,AB,100
23859,RECEIVE,ACK,AB,AD,0
