# timestamp [ms], type, package_type, source, dest, package_size
2110,SEND,DATA,AD,AB,197
2192,RECEIVE,ACK,AB,AD,0
3883,SEND,DATA,AD,AB,197
3965,RECEIVE,ACK,AB,AD,0
5656,SEND,DATA,AD,AB,197
5738,RECEIVE,ACK,AB,AD,0
7184,SEND,DATA,AD,AB,167
7265,RECEIVE,ACK,AB,AD,0
8851,SEND,DATA,AD,AB,184
8933,RECEIVE,ACK,AB,AD,0
10428,SEND,DATA,AD,AB,173
10509,RECEIVE,ACK,AB,AD,0
12169,SEND,DATA,AD,AB,193
12251,RECEIVE,ACK,AB,AD,0
13722,SEND,DATA,AD,AB,170
13803,RECEIVE,ACK,AB,AD,0
15363,SEND,DATA,AD,AB,181
15445,RECEIVE,ACK,AB,AD,0
17016,SEND,DATA,AD,AB,182
17097,RECEIVE,ACK,AB,AD,0
18551,SEND,DATA,AD,AB,168
20078,SEND,DATA_RETRY,AD,AB,168
21613,SEND,DATA_RETRY,AD,AB,168
21694,RECEIVE,ACK,AB,AD,0
23389,SEND,DATA,AD,AB,197
23471,RECEIVE,ACK,AB,AD,0
24944,SEND,DATA,AD,AB,170
25025,RECEIVE,ACK,AB,AD,0
26719,SEND,DATA,AD,AB,197
26801,RECEIVE,ACK,AB,AD,0
28273,SEND,DATA,AD,AB,170
29820,SEND,DATA_RETRY,AD,AB,170
29901,RECEIVE,ACK,AB,AD,0
31494,SEND,DATA,AD,AB,185
31576,RECEIVE,ACK,AB,AD,0
33219,SEND,DATA,AD,AB,191
33301,RECEIVE,ACK,AB,AD,0
34844,SEND,DATA,AD,AB,179
36459,SEND,DATA_RETRY,AD,AB,179
36541,RECEIVE,ACK,AB,AD,0
38133,SEND,DATA,AD,AB,185
38215,RECEIVE,ACK,AB,AD,0
39908,SEND,DATA,AD,AB,197
39990,RECEIVE,ACK,AB,AD,0
41567,SEND,DATA,AD,AB,183
41649,RECEIVE,ACK,AB,AD,0
43161,SEND,DATA,AD,AB,175
43242,RECEIVE,ACK,AB,AD,0
44827,SEND,DATA,AD,AB,184
44909,RECEIVE,ACK,AB,AD,0
46502,SEND,DATA,AD,AB,185
46584,RECEIVE,ACK,AB,AD,0
48210,SEND,DATA,AD,AB,189
48292,RECEIVE,ACK,AB,AD,0
49878,SEND,DATA,AD,AB,184
49960,RECEIVE,ACK,AB,AD,0
51490,SEND,DATA,AD,AB,177
51571,RECEIVE,ACK,AB,AD,0
53264,SEND,DATA,AD,AB,197
53346,RECEIVE,ACK,AB,AD,0
54997,SEND,DATA,AD,AB,192
55079,RECEIVE,ACK,AB,AD,0
56681,SEND,DATA,AD,AB,186
56763,RECEIVE,ACK,AB,AD,0
58318,SEND,DATA,AD,AB,180
58399,RECEIVE,ACK,AB,AD,0
60089,SEND,DATA,AD,AB,197
61852,SEND,DATA_RETRY,AD,AB,197
61934,RECEIVE,ACK,AB,AD,0
