# timestamp [ms], type, package_type, source, dest, package_size
1327,SEND,DATA,AD,AB,100
1408,RECEIVE,ACK,AB,AD,0
2316,SEND,DATA,AD,AB,100
2397,RECEIVE,ACK,AB,AD,0
3303,SEND,DATA,AD,AB,100
3384,RECEIVE,ACK,AB,AD,0
4138,SEND,DATA,AD,AB,81
4219,RECEIVE,ACK,AB,AD,0
5127,SEND,DATA,AD,AB,100
5208,RECEIVE,ACK,AB,AD,0
6116,SEND,DATA,AD,AB,100
6197,RECEIVE,ACK,AB,AD,0
7103,SEND,DATA,AD,AB,100
7184,RECEIVE,ACK,AB,AD,0
7927,SEND,DATA,AD,AB,80
8008,RECEIVE,ACK,AB,AD,0
8916,SEND,DATA,AD,AB,100
8997,RECEIVE,ACK,AB,AD,0
9877,SEND,DATA,AD,AB,97
9958,RECEIVE,ACK,AB,AD,0
10735,SEND,DATA,AD,AB,84
10816,RECEIVE,ACK,AB,AD,0
11569,SEND,DATA,AD,AB,81
11650,RECEIVE,ACK,AB,AD,0
12426,SEND,DATA,AD,AB,84
12507,RECEIVE,ACK,AB,AD,0
13333,SEND,DATA,AD,AB,90
13414,RECEIVE,ACK,AB,AD,0
14239,SEND,DATA,AD,AB,90
14320,RECEIVE,ACK,AB,AD,0
15228,SEND,DATA,AD,AB,100
15309,RECEIVE,ACK,AB,AD,0
16214,SEND,DATA,AD,AB,100
16295,RECEIVE,ACK,AB,AD,0
17087,SEND,DATA,AD,AB,86
17168,RECEIVE,ACK,AB,AD,0
18073,SEND,DATA,AD,AB,100
18154,RECEIVE,ACK,AB,AD,0
18970,SEND,DATA,AD,AB,89
19051,RECEIVE,ACK,AB,AD,0
19960,SEND,DATA,AD,AB,100
20041,RECEIVE,ACK,AB,AD,0
20949,SEND,DATA,AD,AB,100
21030,RECEIVE,ACK,AB,AD,0
21935,SEND,DATA,AD,AB,100
22016,RECEIVE,ACK,AB,AD,0
22762,SEND,DATA,AD,AB,80
22843,RECEIVE,ACK,AB,AD,0
23750,SEND,DATA,AD,AB,100
23831,RECEIVE,ACK,AB,AD,0
24504,SEND,DATA,AD,AB,71
24585,RECEIVE,ACK,AB,AD,0
25484,SEND,DATA,AD,AB,99
25565,RECEIVE,ACK,AB,AD,0
26470,SEND,DATA,AD,AB,100
26551,RECEIVE,ACK,AB,AD,0
27374,SEND,DATA,AD,AB,90
27455,RECEIVE,ACK,AB,AD,0
28183,SEND,DATA,AD,AB,78
28264,RECEIVE,ACK,AB,AD,0
28992,SEND,DATA,AD,AB,78
29073,RECEIVE,ACK,AB,AD,0
29816,SEND,DATA,AD,AB,80
29897,RECEIVE,ACK,AB,AD,0
30804,SEND,DATA,AD,AB,100
30885,RECEIVE,ACK,AB,AD,0
31791,SEND,DATA,AD,AB,100
31872,RECEIVE,ACK,AB,AD,0
32723,SEND,DATA,AD,AB,93
32804,RECEIVE,ACK,AB,AD,0
33507,SEND,DATA,AD,AB,75
33588,RECEIVE,ACK,AB,AD,0
34387,SEND,DATA,AD,AB,87
34468,RECEIVE,ACK,AB,AD,0
35375,SEND,DATA,AD,AB,100
35456,RECEIVE,ACK,AB,AD,0
36151,SEND,DATA,AD,AB,74
36232,RECEIVE,ACK,AB,AD,0
37001,SEND,DATA,AD,AB,83
37082,RECEIVE,ACK,AB,AD,0
37825,SEND,DATA,AD,AB,80
37906,RECEIVE,ACK,AB,AD,0
38795,SEND,DATA,AD,AB,98
38876,RECEIVE,ACK,AB,AD,0
39629,SEND,DATA,AD,AB,81
39710,RECEIVE,ACK,AB,AD,0
40398,SEND,DATA,AD,AB,73
40479,RECEIVE,ACK,AB,AD,0
41386,SEND,DATA,AD,AB,100
41467,RECEIVE,ACK,AB,AD,0
42154,SEND,DATA,AD,AB,73
42235,RECEIVE,ACK,AB,AD,0
42980,SEND,DATA,AD,AB,80
43061,RECEIVE,ACK,AB,AD,0
43723,SEND,DATA,AD,AB,70
43804,RECEIVE,ACK,AB,AD,0
44524,SEND,DATA,AD,AB,77
44605,RECEIVE,ACK,AB,AD,0
45382,SEND,DATA,AD,AB,84
45463,RECEIVE,ACK,AB,AD,0
46201,SEND,DATA,AD,AB,79
46282,RECEIVE,ACK,AB,AD,0
47189,SEND,DATA,AD,AB,100
47270,RECEIVE,ACK,AB,AD,0
47932,SEND,DATA,AD,AB,70
48013,RECEIVE,ACK,AB,AD,0
48751,SEND,DATA,AD,AB,79
48832,RECEIVE,ACK,AB,AD,0
49737,SEND,DATA,AD,AB,100
49818,RECEIVE,ACK,AB,AD,0
50707,SEND,DATA,AD,AB,98
50788,RECEIVE,ACK,AB,AD,0
51453,SEND,DATA,AD,AB,70
51534,RECEIVE,ACK,AB,AD,0
52441,SEND,DATA,AD,AB,100
52522,RECEIVE,ACK,AB,AD,0
53430,SEND,DATA,AD,AB,100
53511,RECEIVE,ACK,AB,AD,0
54419,SEND,DATA,AD,AB,100
54500,RECEIVE,ACK,AB,AD,0
55407,SEND,DATA,AD,AB,100
55488,RECEIVE,ACK,AB,AD,0
56394,SEND,DATA,AD,AB,100
56475,RECEIVE,ACK,AB,AD,0
57251,SEND,DATA,AD,AB,84
57332,RECEIVE,ACK,AB,AD,0
58189,SEND,DATA,AD,AB,94
58270,RECEIVE,ACK,AB,AD,0
58909,SEND,DATA,AD,AB,67
58990,RECEIVE,ACK,AB,AD,0
59897,SEND,DATA,AD,AB,100
59978,RECEIVE,ACK,AB,AD,0
60683,SEND,DATA,AD,AB,75
60764,RECEIVE,ACK,AB,AD,0
61669,SEND,DATA,AD,AB,100
61750,RECEIVE,ACK,AB,AD,0
62551,SEND,DATA,AD,AB,87
62632,RECEIVE,ACK,AB,AD,0
