# timestamp [ms], type, package_type, source, dest, package_size
2110,SEND,DATA,AD,AB,197
2192,RECEIVE,ACK,AB,AD,0
3883,SEND,DATA,AD,AB,197
3965,RECEIVE,ACK,AB,AD,0
5654,SEND,DATA,AD,AB,197
5736,RECEIVE,ACK,AB,AD,0
7369,SEND,DATA,AD,AB,190
7451,RECEIVE,ACK,AB,AD,0
9141,SEND,DATA,AD,AB,197
9223,RECEIVE,ACK,AB,AD,0
10712,SEND,DATA,AD,AB,172
10793,RECEIVE,ACK,AB,AD,0
12486,SEND,DATA,AD,AB,197
12568,RECEIVE,ACK,AB,AD,0
14226,SEND,DATA,AD,AB,193
14308,RECEIVE,ACK,AB,AD,0
15998,SEND,DATA,AD,AB,197
16080,RECEIVE,ACK,AB,AD,0
17594,SEND,DATA,AD,AB,175
17675,RECEIVE,ACK,AB,AD,0
19365,SEND,DATA,AD,AB,197
19447,RECEIVE,ACK,AB,AD,0
21016,SEND,DATA,AD,AB,182
21098,RECEIVE,ACK,AB,AD,0
22685,SEND,DATA,AD,AB,184
22767,RECEIVE,ACK,AB,AD,0
24458,SEND,DATA,AD,AB,197
24540,RECEIVE,ACK,AB,AD,0
25971,SEND,DATA,AD,AB,165
26052,RECEIVE,ACK,AB,AD,0
27491,SEND,DATA,AD,AB,166
27572,RECEIVE,ACK,AB,AD,0
29046,SEND,DATA,AD,AB,170
29127,RECEIVE,ACK,AB,AD,0
30819,SEND,DATA,AD,AB,197
30901,RECEIVE,ACK,AB,AD,0
32567,SEND,DATA,AD,AB,194
32649,RECEIVE,ACK,AB,AD,0
34341,SEND,DATA,AD,AB,197
34423,RECEIVE,ACK,AB,AD,0
36114,SEND,DATA,AD,AB,197
36196,RECEIVE,ACK,AB,AD,0
37888,SEND,DATA,AD,AB,197
37970,RECEIVE,ACK,AB,AD,0
39660,SEND,DATA,AD,AB,197
39742,RECEIVE,ACK,AB,AD,0
41247,SEND,DATA,AD,AB,174
41329,RECEIVE,ACK,AB,AD,0
43023,SEND,DATA,AD,AB,197
43105,RECEIVE,ACK,AB,AD,0
44632,SEND,DATA,AD,AB,177
44713,RECEIVE,ACK,AB,AD,0
46405,SEND,DATA,AD,AB,197
46487,RECEIVE,ACK,AB,AD,0
48180,SEND,DATA,AD,AB,197
48262,RECEIVE,ACK,AB,AD,0
49800,SEND,DATA,AD,AB,178
49881,RECEIVE,ACK,AB,AD,0
51336,SEND,DATA,AD,AB,168
51417,RECEIVE,ACK,AB,AD,0
52961,SEND,DATA,AD,AB,179
53042,RECEIVE,ACK,AB,AD,0
54732,SEND,DATA,AD,AB,197
54814,RECEIVE,ACK,AB,AD,0
56261,SEND,DATA,AD,AB,167
57783,SEND,DATA_RETRY,AD,AB,167
57864,RECEIVE,ACK,AB,AD,0
59556,SEND,DATA,AD,AB,197
59638,RECEIVE,ACK,AB,AD,0
61328,SEND,DATA,AD,AB,197
61410,RECEIVE,ACK,AB,AD,0
63100,SEND,DATA,AD,AB,197
63182,RECEIVE,ACK,AB,AD,0
