# timestamp [ms], type, package_type, source, dest, package_size
2113,SEND,DATA,AD,AB,197
2195,RECEIVE,ACK,AB,AD,0
3886,SEND,DATA,AD,AB,197
3968,RECEIVE,ACK,AB,AD,0
5398,SEND,DATA,AD,AB,165
5479,RECEIVE,ACK,AB,AD,0
6992,SEND,DATA,AD,AB,175
7073,RECEIVE,ACK,AB,AD,0
8660,SEND,DATA,AD,AB,184
8742,RECEIVE,ACK,AB,AD,0
10435,SEND,DATA,AD,AB,197
10517,RECEIVE,ACK,AB,AD,0
12208,SEND,DATA,AD,AB,197
12290,RECEIVE,ACK,AB,AD,0
13811,SEND,DATA,AD,AB,176
13892,RECEIVE,ACK,AB,AD,0
15487,SEND,DATA,AD,AB,185
15569,RECEIVE,ACK,AB,AD,0
17260,SEND,DATA,AD,AB,197
17342,RECEIVE,ACK,AB,AD,0
19032,SEND,DATA,AD,AB,197
19114,RECEIVE,ACK,AB,AD,0
20627,SEND,DATA,AD,AB,175
20708,RECEIVE,ACK,AB,AD,0
22139,SEND,DATA,AD,AB,165
22220,RECEIVE,ACK,AB,AD,0
23635,SEND,DATA,AD,AB,163
23716,RECEIVE,ACK,AB,AD,0
25409,SEND,DATA,AD,AB,197
25491,RECEIVE,ACK,AB,AD,0
27180,SEND,DATA,AD,AB,197
27262,RECEIVE,ACK,AB,AD,0
28711,SEND,DATA,AD,AB,167
28792,RECEIVE,ACK,AB,AD,0
30460,SEND,DATA,AD,AB,194
30542,RECEIVE,ACK,AB,AD,0
32126,SEND,DATA,AD,AB,184
32208,RECEIVE,ACK,AB,AD,0
33902,SEND,DATA,AD,AB,197
33984,RECEIVE,ACK,AB,AD,0
35676,SEND,DATA,AD,AB,197
35758,RECEIVE,ACK,AB,AD,0
37449,SEND,DATA,AD,AB,197
37531,RECEIVE,ACK,AB,AD,0
39222,SEND,DATA,AD,AB,197
39304,RECEIVE,ACK,AB,AD,0
40997,SEND,DATA,AD,AB,197
41079,RECEIVE,ACK,AB,AD,0
42728,SEND,DATA,AD,AB,192
42810,RECEIVE,ACK,AB,AD,0
44501,SEND,DATA,AD,AB,197
44583,RECEIVE,ACK,AB,AD,0
46276,SEND,DATA,AD,AB,197
46358,RECEIVE,ACK,AB,AD,0
48048,SEND,DATA,AD,AB,197
48130,RECEIVE,ACK,AB,AD,0
49821,SEND,DATA,AD,AB,197
49903,RECEIVE,ACK,AB,AD,0
51596,SEND,DATA,AD,AB,197
51678,RECEIVE,ACK,AB,AD,0
53369,SEND,DATA,AD,AB,197
53451,RECEIVE,ACK,AB,AD,0
55141,SEND,DATA,AD,AB,197
55223,RECEIVE,ACK,AB,AD,0
56680,SEND,DATA,AD,AB,168
56761,RECEIVE,ACK,AB,AD,0
58452,SEND,DATA,AD,AB,197
58534,RECEIVE,ACK,AB,AD,0
60226,SEND,DATA,AD,AB,197
60308,RECEIVE,ACK,AB,AD,0
61960,SEND,DATA,AD,AB,192
62042,RECEIVE,ACK,AB,AD,0
