# timestamp [ms], type, package_type, source, dest, package_size
526,SEND,DATA,AD,AB,1
607,RECEIVE,ACK,AB,AD,0
705,SEND,DATA,AD,AB,0
889,SEND,DATA_RETRY,AD,AB,0
970,RECEIVE,ACK,AB,AD,0
1077,SEND,DATA,AD,AB,1
1158,RECEIVE,ACK,AB,AD,0
1262,SEND,DATA,AD,AB,1
1343,RECEIVE,ACK,AB,AD,0
1441,SEND,DATA,AD,AB,0
1522,RECEIVE,ACK,AB,AD,0
1627,SEND,DATA,AD,AB,1
1708,RECEIVE,ACK,AB,AD,0
1805,SEND,DATA,AD,AB,0
1886,RECEIVE,ACK,AB,AD,0
1984,SEND,DATA,AD,AB,0
2065,RECEIVE,ACK,AB,AD,0
2170,SEND,DATA,AD,AB,1
2251,RECEIVE,ACK,AB,AD,0
2346,SEND,DATA,AD,AB,0
2427,RECEIVE,ACK,AB,AD,0
2525,SEND,DATA,AD,AB,0
2606,RECEIVE,ACK,AB,AD,0
2702,SEND,DATA,AD,AB,0
2783,RECEIVE,ACK,AB,AD,0
2880,SEND,DATA,AD,AB,0
2961,RECEIVE,ACK,AB,AD,0
3068,SEND,DATA,AD,AB,1
3149,RECEIVE,ACK,AB,AD,0
3244,SEND,DATA,AD,AB,0
3325,RECEIVE,ACK,AB,AD,0
3423,SEND,DATA,AD,AB,0
3504,RECEIVE,ACK,AB,AD,0
3608,SEND,DATA,AD,AB,1
3689,RECEIVE,ACK,AB,AD,0
3787,SEND,DATA,AD,AB,0
3868,RECEIVE,ACK,AB,AD,0
3973,SEND,DATA,AD,AB,1
4054,RECEIVE,ACK,AB,AD,0
4150,SEND,DATA,AD,AB,0
4231,RECEIVE,ACK,AB,AD,0
4336,SEND,DATA,AD,AB,1
4417,RECEIVE,ACK,AB,AD,0
4515,SEND,DATA,AD,AB,0
4596,RECEIVE,ACK,AB,AD,0
4691,SEND,DATA,AD,AB,0
4772,RECEIVE,ACK,AB,AD,0
4867,SEND,DATA,AD,AB,0
4948,RECEIVE,ACK,AB,AD,0
5046,SEND,DATA,AD,AB,0
5127,RECEIVE,ACK,AB,AD,0
5230,SEND,DATA,AD,AB,1
5311,RECEIVE,ACK,AB,AD,0
5408,SEND,DATA,AD,AB,0
5489,RECEIVE,ACK,AB,AD,0
5587,SEND,DATA,AD,AB,0
5668,RECEIVE,ACK,AB,AD,0
5763,SEND,DATA,AD,AB,0
5844,RECEIVE,ACK,AB,AD,0
5942,SEND,DATA,AD,AB,0
6023,RECEIVE,ACK,AB,AD,0
6120,SEND,DATA,AD,AB,0
6201,RECEIVE,ACK,AB,AD,0
6307,SEND,DATA,AD,AB,1
6388,RECEIVE,ACK,AB,AD,0
6483,SEND,DATA,AD,AB,0
6564,RECEIVE,ACK,AB,AD,0
6661,SEND,DATA,AD,AB,0
6742,RECEIVE,ACK,AB,AD,0
6839,SEND,DATA,AD,AB,0
6920,RECEIVE,ACK,AB,AD,0
7028,SEND,DATA,AD,AB,1
7109,RECEIVE,ACK,AB,AD,0
7214,SEND,DATA,AD,AB,1
7295,RECEIVE,ACK,AB,AD,0
7391,SEND,DATA,AD,AB,0
7472,RECEIVE,ACK,AB,AD,0
7579,SEND,DATA,AD,AB,1
7660,RECEIVE,ACK,AB,AD,0
7765,SEND,DATA,AD,AB,1
7846,RECEIVE,ACK,AB,AD,0
7942,SEND,DATA,AD,AB,0
8023,RECEIVE,ACK,AB,AD,0
8121,SEND,DATA,AD,AB,0
8304,SEND,DATA_RETRY,AD,AB,0
8385,RECEIVE,ACK,AB,AD,0
8493,SEND,DATA,AD,AB,1
8574,RECEIVE,ACK,AB,AD,0
8670,SEND,DATA,AD,AB,0
8751,RECEIVE,ACK,AB,AD,0
8858,SEND,DATA,AD,AB,1
8939,RECEIVE,ACK,AB,AD,0
9043,SEND,DATA,AD,AB,1
9231,SEND,DATA_RETRY,AD,AB,1
9312,RECEIVE,ACK,AB,AD,0
9410,SEND,DATA,AD,AB,0
9491,RECEIVE,ACK,AB,AD,0
9598,SEND,DATA,AD,AB,1
9679,RECEIVE,ACK,AB,AD,0
9783,SEND,DATA,AD,AB,1
9864,RECEIVE,ACK,AB,AD,0
9961,SEND,DATA,AD,AB,0
10042,RECEIVE,ACK,AB,AD,0
10147,SEND,DATA,AD,AB,1
10228,RECEIVE,ACK,AB,AD,0
10327,SEND,DATA,AD,AB,0
10408,RECEIVE,ACK,AB,AD,0
10504,SEND,DATA,AD,AB,0
10585,RECEIVE,ACK,AB,AD,0
10682,SEND,DATA,AD,AB,0
10763,RECEIVE,ACK,AB,AD,0
10861,SEND,DATA,AD,AB,0
10942,RECEIVE,ACK,AB,AD,0
11048,SEND,DATA,AD,AB,1
11129,RECEIVE,ACK,AB,AD,0
11236,SEND,DATA,AD,AB,1
11317,RECEIVE,ACK,AB,AD,0
11424,SEND,DATA,AD,AB,1
11505,RECEIVE,ACK,AB,AD,0
11602,SEND,DATA,AD,AB,0
11683,RECEIVE,ACK,AB,AD,0
11779,SEND,DATA,AD,AB,0
11860,RECEIVE,ACK,AB,AD,0
11956,SEND,DATA,AD,AB,0
12037,RECEIVE,ACK,AB,AD,0
12144,SEND,DATA,AD,AB,1
12225,RECEIVE,ACK,AB,AD,0
12329,SEND,DATA,AD,AB,1
12410,RECEIVE,ACK,AB,AD,0
12506,SEND,DATA,AD,AB,0
12587,RECEIVE,ACK,AB,AD,0
12682,SEND,DATA,AD,AB,0
12763,RECEIVE,ACK,AB,AD,0
12861,SEND,DATA,AD,AB,0
12942,RECEIVE,ACK,AB,AD,0
13038,SEND,DATA,AD,AB,0
13119,RECEIVE,ACK,AB,AD,0
13214,SEND,DATA,AD,AB,0
13295,RECEIVE,ACK,AB,AD,0
13401,SEND,DATA,AD,AB,1
13482,RECEIVE,ACK,AB,AD,0
13580,SEND,DATA,AD,AB,0
13661,RECEIVE,ACK,AB,AD,0
