# timestamp [ms], type, package_type, source, dest, package_size
930,SEND,DATA,AD,AB,50
1514,SEND,DATA_RETRY,AD,AB,50
2107,SEND,DATA_RETRY,AD,AB,50
2700,SEND,DATA_RETRY,AD,AB,50
3293,SEND,DATA,AD,AB,50
3882,SEND,DATA_RETRY,AD,AB,50
4470,SEND,DATA_RETRY,AD,AB,50
5050,SEND,DATA_RETRY,AD,AB,50
5646,SEND,DATA,AD,AB,50
6233,SEND,DATA_RETRY,AD,AB,50
6824,SEND,DATA_RETRY,AD,AB,50
7415,SEND,DATA_RETRY,AD,AB,50
8018,SEND,DATA,AD,AB,50
8607,SEND,DATA_RETRY,AD,AB,50
9197,SEND,DATA_RETRY,AD,AB,50
9784,SEND,DATA_RETRY,AD,AB,50
10373,SEND,DATA,AD,AB,50
10965,SEND,DATA_RETRY,AD,AB,50
11559,SEND,DATA_RETRY,AD,AB,50
12148,SEND,DATA_RETRY,AD,AB,50
12745,SEND,DATA,AD,AB,50
13331,SEND,DATA_RETRY,AD,AB,50
13910,SEND,DATA_RETRY,AD,AB,50
14501,SEND,DATA_RETRY,AD,AB,50
15098,SEND,DATA,AD,AB,50
15686,SEND,DATA_RETRY,AD,AB,50
16266,SEND,DATA_RETRY,AD,AB,50
16856,SEND,DATA_RETRY,AD,AB,50
17451,SEND,DATA,AD,AB,50
18042,SEND,DATA_RETRY,AD,AB,50
18622,SEND,DATA_RETRY,AD,AB,50
19213,SEND,DATA_RETRY,AD,AB,50
19806,SEND,DATA,AD,AB,50
20386,SEND,DATA_RETRY,AD,AB,50
20971,SEND,DATA_RETRY,AD,AB,50
21551,SEND,DATA_RETRY,AD,AB,50
22150,SEND,DATA,AD,AB,50
22734,SEND,DATA_RETRY,AD,AB,50
23317,SEND,DATA_RETRY,AD,AB,50
23909,SEND,DATA_RETRY,AD,AB,50
24504,SEND,DATA,AD,AB,50
25098,SEND,DATA_RETRY,AD,AB,50
25687,SEND,DATA_RETRY,AD,AB,50
26277,SEND,DATA_RETRY,AD,AB,50
26877,SEND,DATA,AD,AB,50
27462,SEND,DATA_RETRY,AD,AB,50
28049,SEND,DATA_RETRY,AD,AB,50
28641,SEND,DATA_RETRY,AD,AB,50
29228,SEND,DATA,AD,AB,50
29822,SEND,DATA_RETRY,AD,AB,50
30414,SEND,DATA_RETRY,AD,AB,50
31002,SEND,DATA_RETRY,AD,AB,50
31601,SEND,DATA,AD,AB,50
32182,SEND,DATA_RETRY,AD,AB,50
32774,SEND,DATA_RETRY,AD,AB,50
33364,SEND,DATA_RETRY,AD,AB,50
33954,SEND,DATA,AD,AB,50
34544,SEND,DATA_RETRY,AD,AB,50
35128,SEND,DATA_RETRY,AD,AB,50
35713,SEND,DATA_RETRY,AD,AB,50
36306,SEND,DATA,AD,AB,50
36893,SEND,DATA_RETRY,AD,AB,50
37473,SEND,DATA_RETRY,AD,AB,50
38067,SEND,DATA_RETRY,AD,AB,50
38665,SEND,DATA,AD,AB,50
39248,SEND,DATA_RETRY,AD,AB,50
39834,SEND,DATA_RETRY,AD,AB,50
40416,SEND,DATA_RETRY,AD,AB,50
41004,SEND,DATA,AD,AB,50
41588,SEND,DATA_RETRY,AD,AB,50
42169,SEND,DATA_RETRY,AD,AB,50
42757,SEND,DATA_RETRY,AD,AB,50
43356,SEND,DATA,AD,AB,50
43938,SEND,DATA_RETRY,AD,AB,50
44527,SEND,DATA_RETRY,AD,AB,50
45118,SEND,DATA_RETRY,AD,AB,50
45717,SEND,DATA,AD,AB,50
46302,SEND,DATA_RETRY,AD,AB,50
46890,SEND,DATA_RETRY,AD,AB,50
47482,SEND,DATA_RETRY,AD,AB,50
48080,SEND,DATA,AD,AB,50
48670,SEND,DATA_RETRY,AD,AB,50
49255,SEND,DATA_RETRY,AD,AB,50
49838,SEND,DATA_RETRY,AD,AB,50
50426,SEND,DATA,AD,AB,50
51019,SEND,DATA_RETRY,AD,AB,50
51612,SEND,DATA_RETRY,AD,AB,50
52199,SEND,DATA_RETRY,AD,AB,50
52798,SEND,DATA,AD,AB,50
53384,SEND,DATA_RETRY,AD,AB,50
53974,SEND,DATA_RETRY,AD,AB,50
54563,SEND,DATA_RETRY,AD,AB,50
55159,SEND,DATA,AD,AB,50
55742,SEND,DATA_RETRY,AD,AB,50
56329,SEND,DATA_RETRY,AD,AB,50
56913,SEND,DATA_RETRY,AD,AB,50
57514,SEND,DATA,AD,AB,50
58100,SEND,DATA_RETRY,AD,AB,50
58683,SEND,DATA_RETRY,AD,AB,50
59266,SEND,DATA_RETRY,AD,AB,50
59854,SEND,DATA,AD,AB,50
60447,SEND,DATA_RETRY,AD,AB,50
61033,SEND,DATA_RETRY,AD,AB,50
61621,SEND,DATA_RETRY,AD,AB,50
62221,SEND,DATA,AD,AB,50
62815,SEND,DATA_RETRY,AD,AB,50
