# timestamp [ms], type, package_type, source, dest, package_size
2121,SEND,DATA,AD,AB,197
2203,RECEIVE,ACK,AB,AD,0
3893,SEND,DATA,AD,AB,197
3975,RECEIVE,ACK,AB,AD,0
5431,SEND,DATA,AD,AB,168
5512,RECEIVE,ACK,AB,AD,0
7204,SEND,DATA,AD,AB,197
7286,RECEIVE,ACK,AB,AD,0
8976,SEND,DATA,AD,AB,197
9058,RECEIVE,ACK,AB,AD,0
10612,SEND,DATA,AD,AB,180
10693,RECEIVE,ACK,AB,AD,0
12222,SEND,DATA,AD,AB,177
12304,RECEIVE,ACK,AB,AD,0
13995,SEND,DATA,AD,AB,197
14077,RECEIVE,ACK,AB,AD,0
15567,SEND,DATA,AD,AB,172
15648,RECEIVE,ACK,AB,AD,0
17339,SEND,DATA,AD,AB,197
17421,RECEIVE,ACK,AB,AD,0
19111,SEND,DATA,AD,AB,197
19193,RECEIVE,ACK,AB,AD,0
20680,SEND,DATA,AD,AB,172
20761,RECEIVE,ACK,AB,AD,0
22403,SEND,DATA,AD,AB,191
22485,RECEIVE,ACK,AB,AD,0
24161,SEND,DATA,AD,AB,195
24243,RECEIVE,ACK,AB,AD,0
25846,SEND,DATA,AD,AB,186
25928,RECEIVE,ACK,AB,AD,0
27392,SEND,DATA,AD,AB,169
27473,RECEIVE,ACK,AB,AD,0
28929,SEND,DATA,AD,AB,168
29010,RECEIVE,ACK,AB,AD,0
30701,SEND,DATA,AD,AB,197
30783,RECEIVE,ACK,AB,AD,0
32239,SEND,DATA,AD,AB,168
32320,RECEIVE,ACK,AB,AD,0
33759,SEND,DATA,AD,AB,166
33840,RECEIVE,ACK,AB,AD,0
35264,SEND,DATA,AD,AB,164
35345,RECEIVE,ACK,AB,AD,0
37037,SEND,DATA,AD,AB,197
37119,RECEIVE,ACK,AB,AD,0
38808,SEND,DATA,AD,AB,197
38890,RECEIVE,ACK,AB,AD,0
40451,SEND,DATA,AD,AB,181
40533,RECEIVE,ACK,AB,AD,0
42047,SEND,DATA,AD,AB,175
42128,RECEIVE,ACK,AB,AD,0
43819,SEND,DATA,AD,AB,197
45576,SEND,DATA_RETRY,AD,AB,197
45658,RECEIVE,ACK,AB,AD,0
47131,SEND,DATA,AD,AB,170
47212,RECEIVE,ACK,AB,AD,0
48902,SEND,DATA,AD,AB,197
48984,RECEIVE,ACK,AB,AD,0
50496,SEND,DATA,AD,AB,175
50577,RECEIVE,ACK,AB,AD,0
52155,SEND,DATA,AD,AB,183
52237,RECEIVE,ACK,AB,AD,0
53733,SEND,DATA,AD,AB,173
53814,RECEIVE,ACK,AB,AD,0
55328,SEND,DATA,AD,AB,175
55409,RECEIVE,ACK,AB,AD,0
57101,SEND,DATA,AD,AB,197
57183,RECEIVE,ACK,AB,AD,0
58874,SEND,DATA,AD,AB,197
58956,RECEIVE,ACK,AB,AD,0
60648,SEND,DATA,AD,AB,197
60730,RECEIVE,ACK,AB,AD,0
62420,SEND,DATA,AD,AB,197
62502,RECEIVE,ACK,AB,AD,0
